season,division,team_id,team,url,team_name,master_team_id,div
2025,1,591657,Belmont,https://stats.ncaa.org/teams/591657,Belmont,14927,1
2025,1,591685,Bethune-Cookman,https://stats.ncaa.org/teams/591685,Bethune-Cookman,61,1
2025,1,591686,Binghamton,https://stats.ncaa.org/teams/591686,Binghamton,62,1
2025,1,591687,Boise St.,https://stats.ncaa.org/teams/591687,Boise St.,66,1
2025,1,591688,Boston College,https://stats.ncaa.org/teams/591688,Boston College,67,1
2025,1,591689,Boston U.,https://stats.ncaa.org/teams/591689,Boston U.,68,1
2025,1,591690,Bowling Green,https://stats.ncaa.org/teams/591690,Bowling Green,71,1
2025,1,591691,Bradley,https://stats.ncaa.org/teams/591691,Bradley,72,1
2025,1,591693,Brown,https://stats.ncaa.org/teams/591693,Brown,80,1
2025,1,591694,Bryant,https://stats.ncaa.org/teams/591694,Bryant,81,1
2025,1,591695,Bucknell,https://stats.ncaa.org/teams/591695,Bucknell,83,1
2025,1,591696,Buffalo,https://stats.ncaa.org/teams/591696,Buffalo,86,1
2025,1,591697,Butler,https://stats.ncaa.org/teams/591697,Butler,87,1
2025,1,591699,CSU Bakersfield,https://stats.ncaa.org/teams/591699,CSU Bakersfield,94,1
2025,1,591703,CSUN,https://stats.ncaa.org/teams/591703,CSUN,101,1
2025,1,591698,Cal Poly,https://stats.ncaa.org/teams/591698,Cal Poly,90,1
2025,1,591701,Cal St. Fullerton,https://stats.ncaa.org/teams/591701,Cal St. Fullerton,97,1
2025,1,591706,California,https://stats.ncaa.org/teams/591706,California,107,1
2025,1,591981,California Baptist,https://stats.ncaa.org/teams/591981,California Baptist,30135,1
2025,1,591710,Campbell,https://stats.ncaa.org/teams/591710,Campbell,115,1
2025,1,591711,Canisius,https://stats.ncaa.org/teams/591711,Canisius,116,1
2025,1,591966,Central Ark.,https://stats.ncaa.org/teams/591966,Central Ark.,1004,1
2025,1,591712,Central Conn. St.,https://stats.ncaa.org/teams/591712,Central Conn. St.,127,1
2025,1,591714,Central Mich.,https://stats.ncaa.org/teams/591714,Central Mich.,129,1
2025,1,591683,Charleston So.,https://stats.ncaa.org/teams/591683,Charleston So.,48,1
2025,1,591826,Charlotte,https://stats.ncaa.org/teams/591826,Charlotte,458,1
2025,1,592006,Chattanooga,https://stats.ncaa.org/teams/592006,Chattanooga,693,1
2025,1,591715,Chicago St.,https://stats.ncaa.org/teams/591715,Chicago St.,136,1
2025,1,591716,Cincinnati,https://stats.ncaa.org/teams/591716,Cincinnati,140,1
2025,1,591717,Clemson,https://stats.ncaa.org/teams/591717,Clemson,147,1
2025,1,591718,Cleveland St.,https://stats.ncaa.org/teams/591718,Cleveland St.,148,1
2025,1,591719,Coastal Carolina,https://stats.ncaa.org/teams/591719,Coastal Carolina,149,1
2025,1,591967,Col. of Charleston,https://stats.ncaa.org/teams/591967,Col. of Charleston,1014,1
2025,1,591720,Colgate,https://stats.ncaa.org/teams/591720,Colgate,153,1
2025,1,591722,Colorado,https://stats.ncaa.org/teams/591722,Colorado,157,1
2025,1,591721,Colorado St.,https://stats.ncaa.org/teams/591721,Colorado St.,156,1
2025,1,591723,Columbia,https://stats.ncaa.org/teams/591723,Columbia,158,1
2025,1,591724,Coppin St.,https://stats.ncaa.org/teams/591724,Coppin St.,165,1
2025,1,591725,Cornell,https://stats.ncaa.org/teams/591725,Cornell,167,1
2025,1,591726,Creighton,https://stats.ncaa.org/teams/591726,Creighton,169,1
2025,1,591727,Dartmouth,https://stats.ncaa.org/teams/591727,Dartmouth,172,1
2025,1,591728,Davidson,https://stats.ncaa.org/teams/591728,Davidson,173,1
2025,1,591729,Dayton,https://stats.ncaa.org/teams/591729,Dayton,175,1
2025,1,591730,DePaul,https://stats.ncaa.org/teams/591730,DePaul,176,1
2025,1,591732,Delaware,https://stats.ncaa.org/teams/591732,Delaware,180,1
2025,1,591731,Delaware St.,https://stats.ncaa.org/teams/591731,Delaware St.,178,1
2025,1,591733,Denver,https://stats.ncaa.org/teams/591733,Denver,183,1
2025,1,591734,Detroit Mercy,https://stats.ncaa.org/teams/591734,Detroit Mercy,184,1
2025,1,591984,Drake,https://stats.ncaa.org/teams/591984,Drake,189,1
2025,1,591985,Drexel,https://stats.ncaa.org/teams/591985,Drexel,191,1
2025,1,591735,Duke,https://stats.ncaa.org/teams/591735,Duke,193,1
2025,1,591736,Duquesne,https://stats.ncaa.org/teams/591736,Duquesne,194,1
2025,1,591738,ETSU,https://stats.ncaa.org/teams/591738,ETSU,198,1
2025,1,591737,East Carolina,https://stats.ncaa.org/teams/591737,East Carolina,196,1
2025,1,591978,East Texas A&M,https://stats.ncaa.org/teams/591978,East Texas A&M,199,1
2025,1,591739,Eastern Ill.,https://stats.ncaa.org/teams/591739,Eastern Ill.,201,1
2025,1,591741,Eastern Ky.,https://stats.ncaa.org/teams/591741,Eastern Ky.,202,1
2025,1,591742,Eastern Mich.,https://stats.ncaa.org/teams/591742,Eastern Mich.,204,1
2025,1,591986,Eastern Wash.,https://stats.ncaa.org/teams/591986,Eastern Wash.,207,1
2025,1,591968,Elon,https://stats.ncaa.org/teams/591968,Elon,1068,1
2025,1,591743,Evansville,https://stats.ncaa.org/teams/591743,Evansville,219,1
2025,1,591744,FDU,https://stats.ncaa.org/teams/591744,FDU,222,1
2025,1,591980,FGCU,https://stats.ncaa.org/teams/591980,FGCU,28755,1
2025,1,591747,FIU,https://stats.ncaa.org/teams/591747,FIU,231,1
2025,1,591987,Fairfield,https://stats.ncaa.org/teams/591987,Fairfield,220,1
2025,1,591746,Fla. Atlantic,https://stats.ncaa.org/teams/591746,Fla. Atlantic,229,1
2025,1,591749,Florida,https://stats.ncaa.org/teams/591749,Florida,235,1
2025,1,591745,Florida A&M,https://stats.ncaa.org/teams/591745,Florida A&M,228,1
2025,1,591748,Florida St.,https://stats.ncaa.org/teams/591748,Florida St.,234,1
2025,1,591750,Fordham,https://stats.ncaa.org/teams/591750,Fordham,236,1
2025,1,591700,Fresno St.,https://stats.ncaa.org/teams/591700,Fresno St.,96,1
2025,1,591751,Furman,https://stats.ncaa.org/teams/591751,Furman,244,1
2025,1,591755,Ga. Southern,https://stats.ncaa.org/teams/591755,Ga. Southern,253,1
2025,1,591969,Gardner-Webb,https://stats.ncaa.org/teams/591969,Gardner-Webb,1092,1
2025,1,591752,George Mason,https://stats.ncaa.org/teams/591752,George Mason,248,1
2025,1,591753,George Washington,https://stats.ncaa.org/teams/591753,George Washington,249,1
2025,1,591754,Georgetown,https://stats.ncaa.org/teams/591754,Georgetown,251,1
2025,1,591758,Georgia,https://stats.ncaa.org/teams/591758,Georgia,257,1
2025,1,591756,Georgia St.,https://stats.ncaa.org/teams/591756,Georgia St.,254,1
2025,1,591757,Georgia Tech,https://stats.ncaa.org/teams/591757,Georgia Tech,255,1
2025,1,591759,Gonzaga,https://stats.ncaa.org/teams/591759,Gonzaga,260,1
2025,1,591760,Grambling,https://stats.ncaa.org/teams/591760,Grambling,261,1
2025,1,591970,Grand Canyon,https://stats.ncaa.org/teams/591970,Grand Canyon,1104,1
2025,1,592008,Green Bay,https://stats.ncaa.org/teams/592008,Green Bay,794,1
2025,1,591761,Hampton,https://stats.ncaa.org/teams/591761,Hampton,270,1
2025,1,591762,Harvard,https://stats.ncaa.org/teams/591762,Harvard,275,1
2025,1,591763,Hawaii,https://stats.ncaa.org/teams/591763,Hawaii,277,1
2025,1,591658,High Point,https://stats.ncaa.org/teams/591658,High Point,19651,1
2025,1,591764,Hofstra,https://stats.ncaa.org/teams/591764,Hofstra,283,1
2025,1,591988,Holy Cross,https://stats.ncaa.org/teams/591988,Holy Cross,285,1
2025,1,591766,Houston,https://stats.ncaa.org/teams/591766,Houston,288,1
2025,1,591765,Houston Christian,https://stats.ncaa.org/teams/591765,Houston Christian,287,1
2025,1,591767,Howard,https://stats.ncaa.org/teams/591767,Howard,290,1
2025,1,591974,IU Indy,https://stats.ncaa.org/teams/591974,IU Indy,2699,1
2025,1,591769,Idaho,https://stats.ncaa.org/teams/591769,Idaho,295,1
2025,1,591768,Idaho St.,https://stats.ncaa.org/teams/591768,Idaho St.,294,1
2025,1,591771,Illinois,https://stats.ncaa.org/teams/591771,Illinois,301,1
2025,1,591770,Illinois St.,https://stats.ncaa.org/teams/591770,Illinois St.,299,1
2025,1,591774,Indiana,https://stats.ncaa.org/teams/591774,Indiana,306,1
2025,1,591773,Indiana St.,https://stats.ncaa.org/teams/591773,Indiana St.,305,1
2025,1,591776,Iona,https://stats.ncaa.org/teams/591776,Iona,310,1
2025,1,591989,Iowa,https://stats.ncaa.org/teams/591989,Iowa,312,1
2025,1,591777,Iowa St.,https://stats.ncaa.org/teams/591777,Iowa St.,311,1
2025,1,591990,Jackson St.,https://stats.ncaa.org/teams/591990,Jackson St.,314,1
2025,1,591779,Jacksonville,https://stats.ncaa.org/teams/591779,Jacksonville,316,1
2025,1,591778,Jacksonville St.,https://stats.ncaa.org/teams/591778,Jacksonville St.,315,1
2025,1,591780,James Madison,https://stats.ncaa.org/teams/591780,James Madison,317,1
2025,1,591782,Kansas,https://stats.ncaa.org/teams/591782,Kansas,328,1
2025,1,591652,Kansas City,https://stats.ncaa.org/teams/591652,Kansas City,2707,1
2025,1,591781,Kansas St.,https://stats.ncaa.org/teams/591781,Kansas St.,327,1
2025,1,591971,Kennesaw St.,https://stats.ncaa.org/teams/591971,Kennesaw St.,1157,1
2025,1,591991,Kent St.,https://stats.ncaa.org/teams/591991,Kent St.,331,1
2025,1,591783,Kentucky,https://stats.ncaa.org/teams/591783,Kentucky,334,1
2025,1,591789,LIU,https://stats.ncaa.org/teams/591789,LIU,361,1
2025,1,591796,LMU (CA),https://stats.ncaa.org/teams/591796,LMU (CA),370,1
2025,1,591791,LSU,https://stats.ncaa.org/teams/591791,LSU,365,1
2025,1,591784,La Salle,https://stats.ncaa.org/teams/591784,La Salle,340,1
2025,1,591785,Lafayette,https://stats.ncaa.org/teams/591785,Lafayette,342,1
2025,1,591786,Lamar University,https://stats.ncaa.org/teams/591786,Lamar University,346,1
2025,1,591651,Le Moyne,https://stats.ncaa.org/teams/591651,Le Moyne,349,1
2025,1,591787,Lehigh,https://stats.ncaa.org/teams/591787,Lehigh,352,1
2025,1,591788,Liberty,https://stats.ncaa.org/teams/591788,Liberty,355,1
2025,1,591976,Lindenwood,https://stats.ncaa.org/teams/591976,Lindenwood,30136,1
2025,1,591659,Lipscomb,https://stats.ncaa.org/teams/591659,Lipscomb,28600,1
2025,1,591679,Little Rock,https://stats.ncaa.org/teams/591679,Little Rock,32,1
2025,1,591702,Long Beach St.,https://stats.ncaa.org/teams/591702,Long Beach St.,99,1
2025,1,591790,Longwood,https://stats.ncaa.org/teams/591790,Longwood,363,1
2025,1,591909,Louisiana,https://stats.ncaa.org/teams/591909,Louisiana,671,1
2025,1,591792,Louisiana Tech,https://stats.ncaa.org/teams/591792,Louisiana Tech,366,1
2025,1,591793,Louisville,https://stats.ncaa.org/teams/591793,Louisville,367,1
2025,1,591797,Loyola Chicago,https://stats.ncaa.org/teams/591797,Loyola Chicago,371,1
2025,1,591795,Loyola Maryland,https://stats.ncaa.org/teams/591795,Loyola Maryland,369,1
2025,1,591992,Maine,https://stats.ncaa.org/teams/591992,Maine,380,1
2025,1,591798,Manhattan,https://stats.ncaa.org/teams/591798,Manhattan,381,1
2025,1,591799,Marist,https://stats.ncaa.org/teams/591799,Marist,386,1
2025,1,591800,Marquette,https://stats.ncaa.org/teams/591800,Marquette,387,1
2025,1,591993,Marshall,https://stats.ncaa.org/teams/591993,Marshall,388,1
2025,1,591802,Maryland,https://stats.ncaa.org/teams/591802,Maryland,392,1
2025,1,591804,Massachusetts,https://stats.ncaa.org/teams/591804,Massachusetts,400,1
2025,1,591805,McNeese,https://stats.ncaa.org/teams/591805,McNeese,402,1
2025,1,591806,Memphis,https://stats.ncaa.org/teams/591806,Memphis,404,1
2025,1,591807,Mercer,https://stats.ncaa.org/teams/591807,Mercer,406,1
2025,1,592223,Mercyhurst,https://stats.ncaa.org/teams/592223,Mercyhurst,408,1
2025,1,591661,Merrimack,https://stats.ncaa.org/teams/591661,Merrimack,410,1
2025,1,591809,Miami (FL),https://stats.ncaa.org/teams/591809,Miami (FL),415,1
2025,1,591808,Miami (OH),https://stats.ncaa.org/teams/591808,Miami (OH),414,1
2025,1,591811,Michigan,https://stats.ncaa.org/teams/591811,Michigan,418,1
2025,1,591810,Michigan St.,https://stats.ncaa.org/teams/591810,Michigan St.,416,1
2025,1,591994,Middle Tenn.,https://stats.ncaa.org/teams/591994,Middle Tenn.,419,1
2025,1,591960,Milwaukee,https://stats.ncaa.org/teams/591960,Milwaukee,797,1
2025,1,591812,Minnesota,https://stats.ncaa.org/teams/591812,Minnesota,428,1
2025,1,591813,Mississippi St.,https://stats.ncaa.org/teams/591813,Mississippi St.,430,1
2025,1,591814,Mississippi Val.,https://stats.ncaa.org/teams/591814,Mississippi Val.,432,1
2025,1,591816,Missouri,https://stats.ncaa.org/teams/591816,Missouri,434,1
2025,1,591907,Missouri St.,https://stats.ncaa.org/teams/591907,Missouri St.,669,1
2025,1,591817,Monmouth,https://stats.ncaa.org/teams/591817,Monmouth,439,1
2025,1,591819,Montana,https://stats.ncaa.org/teams/591819,Montana,441,1
2025,1,591818,Montana St.,https://stats.ncaa.org/teams/591818,Montana St.,440,1
2025,1,591820,Morehead St.,https://stats.ncaa.org/teams/591820,Morehead St.,444,1
2025,1,591821,Morgan St.,https://stats.ncaa.org/teams/591821,Morgan St.,446,1
2025,1,591822,Mount St. Mary's,https://stats.ncaa.org/teams/591822,Mount St. Mary's,450,1
2025,1,591823,Murray St.,https://stats.ncaa.org/teams/591823,Murray St.,454,1
2025,1,591839,N.C. A&T,https://stats.ncaa.org/teams/591839,N.C. A&T,488,1
2025,1,591840,N.C. Central,https://stats.ncaa.org/teams/591840,N.C. Central,489,1
2025,1,591841,NC State,https://stats.ncaa.org/teams/591841,NC State,490,1
2025,1,591849,NIU,https://stats.ncaa.org/teams/591849,NIU,503,1
2025,1,591833,NJIT,https://stats.ncaa.org/teams/591833,NJIT,471,1
2025,1,591936,Navy,https://stats.ncaa.org/teams/591936,Navy,726,1
2025,1,591829,Nebraska,https://stats.ncaa.org/teams/591829,Nebraska,463,1
2025,1,591831,Nevada,https://stats.ncaa.org/teams/591831,Nevada,466,1
2025,1,591832,New Hampshire,https://stats.ncaa.org/teams/591832,New Hampshire,469,1
2025,1,591835,New Mexico,https://stats.ncaa.org/teams/591835,New Mexico,473,1
2025,1,591834,New Mexico St.,https://stats.ncaa.org/teams/591834,New Mexico St.,472,1
2025,1,591836,New Orleans,https://stats.ncaa.org/teams/591836,New Orleans,474,1
2025,1,591837,Niagara,https://stats.ncaa.org/teams/591837,Niagara,482,1
2025,1,591838,Nicholls,https://stats.ncaa.org/teams/591838,Nicholls,483,1
2025,1,591996,Norfolk St.,https://stats.ncaa.org/teams/591996,Norfolk St.,485,1
2025,1,591664,North Ala.,https://stats.ncaa.org/teams/591664,North Ala.,487,1
2025,1,591825,North Carolina,https://stats.ncaa.org/teams/591825,North Carolina,457,1
2025,1,591843,North Dakota,https://stats.ncaa.org/teams/591843,North Dakota,494,1
2025,1,591842,North Dakota St.,https://stats.ncaa.org/teams/591842,North Dakota St.,493,1
2025,1,591653,North Florida,https://stats.ncaa.org/teams/591653,North Florida,2711,1
2025,1,591844,North Texas,https://stats.ncaa.org/teams/591844,North Texas,497,1
2025,1,591846,Northeastern,https://stats.ncaa.org/teams/591846,Northeastern,500,1
2025,1,591847,Northern Ariz.,https://stats.ncaa.org/teams/591847,Northern Ariz.,501,1
2025,1,591848,Northern Colo.,https://stats.ncaa.org/teams/591848,Northern Colo.,502,1
2025,1,591851,Northern Ky.,https://stats.ncaa.org/teams/591851,Northern Ky.,505,1
2025,1,591853,Northwestern,https://stats.ncaa.org/teams/591853,Northwestern,509,1
2025,1,591852,Northwestern St.,https://stats.ncaa.org/teams/591852,Northwestern St.,508,1
2025,1,591997,Notre Dame,https://stats.ncaa.org/teams/591997,Notre Dame,513,1
2025,1,591854,Oakland,https://stats.ncaa.org/teams/591854,Oakland,514,1
2025,1,591856,Ohio,https://stats.ncaa.org/teams/591856,Ohio,519,1
2025,1,591855,Ohio St.,https://stats.ncaa.org/teams/591855,Ohio St.,518,1
2025,1,591858,Oklahoma,https://stats.ncaa.org/teams/591858,Oklahoma,522,1
2025,1,591857,Oklahoma St.,https://stats.ncaa.org/teams/591857,Oklahoma St.,521,1
2025,1,591859,Old Dominion,https://stats.ncaa.org/teams/591859,Old Dominion,523,1
2025,1,591815,Ole Miss,https://stats.ncaa.org/teams/591815,Ole Miss,433,1
2025,1,591830,Omaha,https://stats.ncaa.org/teams/591830,Omaha,464,1
2025,1,591860,Oral Roberts,https://stats.ncaa.org/teams/591860,Oral Roberts,527,1
2025,1,591862,Oregon,https://stats.ncaa.org/teams/591862,Oregon,529,1
2025,1,591861,Oregon St.,https://stats.ncaa.org/teams/591861,Oregon St.,528,1
2025,1,591863,Pacific,https://stats.ncaa.org/teams/591863,Pacific,534,1
2025,1,591866,Penn,https://stats.ncaa.org/teams/591866,Penn,540,1
2025,1,591865,Penn St.,https://stats.ncaa.org/teams/591865,Penn St.,539,1
2025,1,591867,Pepperdine,https://stats.ncaa.org/teams/591867,Pepperdine,541,1
2025,1,591868,Pittsburgh,https://stats.ncaa.org/teams/591868,Pittsburgh,545,1
2025,1,591998,Portland,https://stats.ncaa.org/teams/591998,Portland,551,1
2025,1,591869,Portland St.,https://stats.ncaa.org/teams/591869,Portland St.,550,1
2025,1,591870,Prairie View,https://stats.ncaa.org/teams/591870,Prairie View,553,1
2025,1,592009,Presbyterian,https://stats.ncaa.org/teams/592009,Presbyterian,1320,1
2025,1,591999,Princeton,https://stats.ncaa.org/teams/591999,Princeton,554,1
2025,1,591871,Providence,https://stats.ncaa.org/teams/591871,Providence,556,1
2025,1,591872,Purdue,https://stats.ncaa.org/teams/591872,Purdue,559,1
2025,1,591775,Purdue Fort Wayne,https://stats.ncaa.org/teams/591775,Purdue Fort Wayne,308,1
2025,1,591975,Queens (NC),https://stats.ncaa.org/teams/591975,Queens (NC),11504,1
2025,1,591873,Quinnipiac,https://stats.ncaa.org/teams/591873,Quinnipiac,562,1
2025,1,591874,Radford,https://stats.ncaa.org/teams/591874,Radford,563,1
2025,1,591875,Rhode Island,https://stats.ncaa.org/teams/591875,Rhode Island,572,1
2025,1,592000,Rice,https://stats.ncaa.org/teams/592000,Rice,574,1
2025,1,592001,Richmond,https://stats.ncaa.org/teams/592001,Richmond,575,1
2025,1,591876,Rider,https://stats.ncaa.org/teams/591876,Rider,576,1
2025,1,591877,Robert Morris,https://stats.ncaa.org/teams/591877,Robert Morris,579,1
2025,1,591878,Rutgers,https://stats.ncaa.org/teams/591878,Rutgers,587,1
2025,1,591911,SFA,https://stats.ncaa.org/teams/591911,SFA,676,1
2025,1,591902,SIUE,https://stats.ncaa.org/teams/591902,SIUE,660,1
2025,1,591903,SMU,https://stats.ncaa.org/teams/591903,SMU,663,1
2025,1,591704,Sacramento St.,https://stats.ncaa.org/teams/591704,Sacramento St.,102,1
2025,1,592002,Sacred Heart,https://stats.ncaa.org/teams/592002,Sacred Heart,590,1
2025,1,591880,Saint Francis,https://stats.ncaa.org/teams/591880,Saint Francis,600,1
2025,1,591882,Saint Joseph's,https://stats.ncaa.org/teams/591882,Saint Joseph's,606,1
2025,1,591883,Saint Louis,https://stats.ncaa.org/teams/591883,Saint Louis,609,1
2025,1,591884,Saint Mary's (CA),https://stats.ncaa.org/teams/591884,Saint Mary's (CA),610,1
2025,1,591885,Saint Peter's,https://stats.ncaa.org/teams/591885,Saint Peter's,617,1
2025,1,591886,Sam Houston,https://stats.ncaa.org/teams/591886,Sam Houston,624,1
2025,1,591887,Samford,https://stats.ncaa.org/teams/591887,Samford,625,1
2025,1,591889,San Diego,https://stats.ncaa.org/teams/591889,San Diego,627,1
2025,1,591888,San Diego St.,https://stats.ncaa.org/teams/591888,San Diego St.,626,1
2025,1,591890,San Francisco,https://stats.ncaa.org/teams/591890,San Francisco,629,1
2025,1,591891,San Jose St.,https://stats.ncaa.org/teams/591891,San Jose St.,630,1
2025,1,591892,Santa Clara,https://stats.ncaa.org/teams/591892,Santa Clara,631,1
2025,1,591972,Seattle U,https://stats.ncaa.org/teams/591972,Seattle U,1356,1
2025,1,591893,Seton Hall,https://stats.ncaa.org/teams/591893,Seton Hall,635,1
2025,1,591894,Siena,https://stats.ncaa.org/teams/591894,Siena,639,1
2025,1,591895,South Alabama,https://stats.ncaa.org/teams/591895,South Alabama,646,1
2025,1,592003,South Carolina,https://stats.ncaa.org/teams/592003,South Carolina,648,1
2025,1,591896,South Carolina St.,https://stats.ncaa.org/teams/591896,South Carolina St.,647,1
2025,1,591897,South Dakota,https://stats.ncaa.org/teams/591897,South Dakota,650,1
2025,1,592004,South Dakota St.,https://stats.ncaa.org/teams/592004,South Dakota St.,649,1
2025,1,591898,South Fla.,https://stats.ncaa.org/teams/591898,South Fla.,651,1
2025,1,591899,Southeast Mo. St.,https://stats.ncaa.org/teams/591899,Southeast Mo. St.,654,1
2025,1,591900,Southeastern La.,https://stats.ncaa.org/teams/591900,Southeastern La.,655,1
2025,1,592005,Southern California,https://stats.ncaa.org/teams/592005,Southern California,657,1
2025,1,591901,Southern Ill.,https://stats.ncaa.org/teams/591901,Southern Ill.,659,1
2025,1,592010,Southern Ind.,https://stats.ncaa.org/teams/592010,Southern Ind.,661,1
2025,1,591904,Southern Miss.,https://stats.ncaa.org/teams/591904,Southern Miss.,664,1
2025,1,591905,Southern U.,https://stats.ncaa.org/teams/591905,Southern U.,665,1
2025,1,591906,Southern Utah,https://stats.ncaa.org/teams/591906,Southern Utah,667,1
2025,1,591879,St. Bonaventure,https://stats.ncaa.org/teams/591879,St. Bonaventure,596,1
2025,1,591881,St. John's (NY),https://stats.ncaa.org/teams/591881,St. John's (NY),603,1
2025,1,591740,St. Thomas (MN),https://stats.ncaa.org/teams/591740,St. Thomas (MN),620,1
2025,1,591910,Stanford,https://stats.ncaa.org/teams/591910,Stanford,674,1
2025,1,591912,Stetson,https://stats.ncaa.org/teams/591912,Stetson,678,1
2025,1,591977,Stonehill,https://stats.ncaa.org/teams/591977,Stonehill,682,1
2025,1,591913,Stony Brook,https://stats.ncaa.org/teams/591913,Stony Brook,683,1
2025,1,591914,Syracuse,https://stats.ncaa.org/teams/591914,Syracuse,688,1
2025,1,591921,TCU,https://stats.ncaa.org/teams/591921,TCU,698,1
2025,1,591663,Tarleton St.,https://stats.ncaa.org/teams/591663,Tarleton St.,1395,1
2025,1,591915,Temple,https://stats.ncaa.org/teams/591915,Temple,690,1
2025,1,591918,Tennessee,https://stats.ncaa.org/teams/591918,Tennessee,694,1
2025,1,591916,Tennessee St.,https://stats.ncaa.org/teams/591916,Tennessee St.,691,1
2025,1,591917,Tennessee Tech,https://stats.ncaa.org/teams/591917,Tennessee Tech,692,1
2025,1,592007,Texas,https://stats.ncaa.org/teams/592007,Texas,703,1
2025,1,591920,Texas A&M,https://stats.ncaa.org/teams/591920,Texas A&M,697,1
2025,1,591922,Texas Southern,https://stats.ncaa.org/teams/591922,Texas Southern,699,1
2025,1,591908,Texas St.,https://stats.ncaa.org/teams/591908,Texas St.,670,1
2025,1,591923,Texas Tech,https://stats.ncaa.org/teams/591923,Texas Tech,700,1
2025,1,591927,Toledo,https://stats.ncaa.org/teams/591927,Toledo,709,1
2025,1,591928,Towson,https://stats.ncaa.org/teams/591928,Towson,711,1
2025,1,591929,Troy,https://stats.ncaa.org/teams/591929,Troy,716,1
2025,1,591930,Tulane,https://stats.ncaa.org/teams/591930,Tulane,718,1
2025,1,591933,Tulsa,https://stats.ncaa.org/teams/591933,Tulsa,719,1
2025,1,591670,UAB,https://stats.ncaa.org/teams/591670,UAB,9,1
2025,1,591671,UAlbany,https://stats.ncaa.org/teams/591671,UAlbany,14,1
2025,1,591707,UC Davis,https://stats.ncaa.org/teams/591707,UC Davis,108,1
2025,1,591982,UC Irvine,https://stats.ncaa.org/teams/591982,UC Irvine,109,1
2025,1,591709,UC Riverside,https://stats.ncaa.org/teams/591709,UC Riverside,111,1
2025,1,591662,UC San Diego,https://stats.ncaa.org/teams/591662,UC San Diego,112,1
2025,1,591705,UC Santa Barbara,https://stats.ncaa.org/teams/591705,UC Santa Barbara,104,1
2025,1,591713,UCF,https://stats.ncaa.org/teams/591713,UCF,128,1
2025,1,591708,UCLA,https://stats.ncaa.org/teams/591708,UCLA,110,1
2025,1,591983,UConn,https://stats.ncaa.org/teams/591983,UConn,164,1
2025,1,591772,UIC,https://stats.ncaa.org/teams/591772,UIC,302,1
2025,1,591654,UIW,https://stats.ncaa.org/teams/591654,UIW,2743,1
2025,1,591845,ULM,https://stats.ncaa.org/teams/591845,ULM,498,1
2025,1,591801,UMBC,https://stats.ncaa.org/teams/591801,UMBC,391,1
2025,1,591803,UMES,https://stats.ncaa.org/teams/591803,UMES,393,1
2025,1,591794,UMass Lowell,https://stats.ncaa.org/teams/591794,UMass Lowell,368,1
2025,1,591824,UNC Asheville,https://stats.ncaa.org/teams/591824,UNC Asheville,456,1
2025,1,591827,UNC Greensboro,https://stats.ncaa.org/teams/591827,UNC Greensboro,459,1
2025,1,591828,UNCW,https://stats.ncaa.org/teams/591828,UNCW,460,1
2025,1,591850,UNI,https://stats.ncaa.org/teams/591850,UNI,504,1
2025,1,591995,UNLV,https://stats.ncaa.org/teams/591995,UNLV,465,1
2025,1,591656,USC Upstate,https://stats.ncaa.org/teams/591656,USC Upstate,10411,1
2025,1,591924,UT Arlington,https://stats.ncaa.org/teams/591924,UT Arlington,702,1
2025,1,591919,UT Martin,https://stats.ncaa.org/teams/591919,UT Martin,695,1
