ncaa_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season
8,Alabama,8957,JeAnna Cunningham,Senior,"Brentwood, N.Y.",,West Virginia,"6'4""",Center,13,https://www.rolltide.com/sports/womens-basketball/roster/jeanna-cunningham/8957,2010-11
8,Alabama,8964,Essence Cody,Freshman,"Valdosta, Ga.",,,"6'4""",Forward,21,https://www.rolltide.com/sports/womens-basketball/roster/essence-cody/8964,2010-11
8,Alabama,8960,Karly  Weathers,Sophomore,"Loretto, Tenn.",,,"5'11""",Guard,22,https://www.rolltide.com/sports/womens-basketball/roster/karly-weathers/8960,2010-11
8,Alabama,8961,Jessica Timmons,Junior,"Charlotte, N.C.",,NC State,"5'8""",Guard,23,https://www.rolltide.com/sports/womens-basketball/roster/jessica-timmons/8961,2010-11
8,Alabama,8965,Naomi Jones,Freshman,"Jackson, Ala.",,,"6'4""",Forward,31,https://www.rolltide.com/sports/womens-basketball/roster/naomi-jones/8965,2010-11
8,Alabama,8959,Aaliyah Nye,Senior,"East Lansing, Mich.",,Illinois,"6'0""",Guard/Forward,32,https://www.rolltide.com/sports/womens-basketball/roster/aaliyah-nye/8959,2010-11
8,Alabama,8963,Meg Newman,Redshirt Sophomore,"Indianapolis, Ind.",,Arizona State,"6'3""",Forward,42,https://www.rolltide.com/sports/womens-basketball/roster/meg-newman/8963,2010-11
8,Alabama,8962,Del'Janae,Graduate Student,"Detroit, Mich.",,Indiana State ,"5'8""",Guard,51,https://www.rolltide.com/sports/womens-basketball/roster/del-janae-burger-williams/8962,2010-11
29,Arizona,1195,Ify Ibekwe,Senior,"Carson, Calif.",Narbonne HS,,"6'2""",Forward,3,https://www.arizonawildcats.com/sports/womens-basketball/roster/ify-ibekwe/1195,2010-11
29,Arizona,1183,Shanita Arnold,Redshirt Junior,"Fort Smith, Ark.",Northside HS,,"5'5""",Guard,5,https://www.arizonawildcats.com/sports/womens-basketball/roster/shanita-arnold/1183,2010-11
29,Arizona,1213,Davellyn Whyte,Sophomore,"Phoenix, Ariz.",St. Mary's HS,,"5'11""",Guard,10,https://www.arizonawildcats.com/sports/womens-basketball/roster/davellyn-whyte/1213,2010-11
29,Arizona,1199,Brooke Jackson,Junior,"Mesa, Ariz.",Mountain View HS,,"5'8""",Guard,12,https://www.arizonawildcats.com/sports/womens-basketball/roster/brooke-jackson/1199,2010-11
29,Arizona,1189,Tasha Dickey,Redshirt Junior,"Sandy, Utah",Brighton HS,,"5'10""",Guard,13,https://www.arizonawildcats.com/sports/womens-basketball/roster/tasha-dickey/1189,2010-11
29,Arizona,1188,Erica Barnes,Freshman,"Sacramento, Calif.",Rosemont HS,,"6'2""",Forward,23,https://www.arizonawildcats.com/sports/womens-basketball/roster/erica-barnes/1188,2010-11
29,Arizona,1212,Candice Warthen,Freshman,"Warrenton, Ga.",Warren County HS,,"5'5""",Guard,24,https://www.arizonawildcats.com/sports/womens-basketball/roster/candice-warthen/1212,2010-11
29,Arizona,1211,Reiko Thomas,Junior,"Harbor City, Calif.",Narbonne HS,,"5'8""",Guard,25,https://www.arizonawildcats.com/sports/womens-basketball/roster/reiko-thomas/1211,2010-11
29,Arizona,1209,Amanda Pierson,Senior,"Munden, Kan.",Belleville HS,,"6'3""",Forward/Center,42,https://www.arizonawildcats.com/sports/womens-basketball/roster/amanda-pierson/1209,2010-11
29,Arizona,1202,Soana Lucet,Senior,New Caledonia,Lapevouse HS,,"6'1""",Forward,53,https://www.arizonawildcats.com/sports/womens-basketball/roster/soana-lucet/1202,2010-11
725,Army,1642,Meagan Doucette,Junior,"Loxahatchee, Fla.",Cardinal Newman,,"5'8""",G,1,https://www.goarmywestpoint.com/sports/womens-basketball/roster/meagan-doucette/1642,2010-11
725,Army,1640,Jessie Coiffard,Senior,"Lynchburg, Va. (Holy Cross                                            Regional",USMAPS,,"5'6""",G,10,https://www.goarmywestpoint.com/sports/womens-basketball/roster/jessie-coiffard/1640,2010-11
725,Army,1646,Jen Hazlett,Freshman,"Syracuse, Utah",Syracuse,,"5'11""",G/F,11,https://www.goarmywestpoint.com/sports/womens-basketball/roster/jen-hazlett/1646,2010-11
725,Army,1647,Kelsey Herridge,Freshman,"Brimfield, Ill.",Brimfield,,"5'3""",G,12,https://www.goarmywestpoint.com/sports/womens-basketball/roster/kelsey-herridge/1647,2010-11
725,Army,1657,Molly Yardley,Sophomore,"Milford, Conn.",Lauralton Hall,,"5'10""",G,13,https://www.goarmywestpoint.com/sports/womens-basketball/roster/molly-yardley/1657,2010-11
725,Army,1648,Erin Jankowski,Junior,"Granger, Ind.",Mishawaka Marian,,"5'7""",G,14,https://www.goarmywestpoint.com/sports/womens-basketball/roster/erin-jankowski/1648,2010-11
725,Army,1641,Shantel Crichlow,Freshman,"El Paso, Texas (Capt. John                                            Chapin",USMAPS,,"5'3""",G,15,https://www.goarmywestpoint.com/sports/womens-basketball/roster/shantel-crichlow/1641,2010-11
725,Army,1638,Liz Benedict,Sophomore,"Cumming, Ga. (North                                            Forsyth",USMAPS,,"5'8""",G,2,https://www.goarmywestpoint.com/sports/womens-basketball/roster/liz-benedict/1638,2010-11
725,Army,1650,Kimberlyn Martin,Sophomore,"Apopka, Fla. (Apopka",USMAPS,,"5'9""",G,21,https://www.goarmywestpoint.com/sports/womens-basketball/roster/kimberlyn-martin/1650,2010-11
725,Army,1643,Krista Goltra,Freshman,"Fort Scott, Kan. (Fort                                            Scott",USMAPS,,"5'8""",G,22,https://www.goarmywestpoint.com/sports/womens-basketball/roster/krista-goltra/1643,2010-11
725,Army,1656,Deneka Williams,Freshman,"Manassas, Va. (Osbourn",USMAPS,,"5'8""",G,24,https://www.goarmywestpoint.com/sports/womens-basketball/roster/deneka-williams/1656,2010-11
725,Army,1653,Anna Simmers,Sophomore,"Anchorage, Alaska",Anchorage Christian School,,"5'9""",F,25,https://www.goarmywestpoint.com/sports/womens-basketball/roster/anna-simmers/1653,2010-11
725,Army,1645,Nalini Hawkins,Senior,"Columbia, Md.",Bethesda-Chevy Chase,,"5'3""",G,3,https://www.goarmywestpoint.com/sports/womens-basketball/roster/nalini-hawkins/1645,2010-11
725,Army,1636,Erin Anthony,Senior,"Allentown, Pa.",Parkland,,"6'2""",F,32,https://www.goarmywestpoint.com/sports/womens-basketball/roster/erin-anthony/1636,2010-11
725,Army,1644,Kait Goodall,Junior,"Lakewood, Colo.",Lakewood,,"5'10""",F,4,https://www.goarmywestpoint.com/sports/womens-basketball/roster/kait-goodall/1644,2010-11
725,Army,1637,Laura Baranek,Senior,"Orefield, Pa.",Parkland,,"5'9""",G/F,40,https://www.goarmywestpoint.com/sports/womens-basketball/roster/laura-baranek/1637,2010-11
725,Army,1654,Sam Starta,Sophomore,"Pink Hill, N.C.",East Duplin,,"6'2""",F,41,https://www.goarmywestpoint.com/sports/womens-basketball/roster/sam-starta/1654,2010-11
725,Army,1651,Megan Maurer,Sophomore,"Hollsopple, Pa. (Conemaugh Township                                            Area",USMAPS,,"6'0""",F,42,https://www.goarmywestpoint.com/sports/womens-basketball/roster/megan-maurer/1651,2010-11
725,Army,1649,Lauren Lybbert,Junior,"Davenport, Iowa",Davenport Assumption,,"6'1""",F,43,https://www.goarmywestpoint.com/sports/womens-basketball/roster/lauren-lybbert/1649,2010-11
725,Army,1655,Jessica Waggoner,Freshman,"Minden, Nev. (Douglas",USMAPS,,"6'1""",F,44,https://www.goarmywestpoint.com/sports/womens-basketball/roster/jessica-waggoner/1655,2010-11
725,Army,1652,Karleen Paulin,Sophomore,"Summerville, S.C. (Fort                                            Dorchester",USMAPS,,"5'10""",G,5,https://www.goarmywestpoint.com/sports/womens-basketball/roster/karleen-paulin/1652,2010-11
725,Army,1639,Laura Burdick,Senior,"Farmington, Conn.",Farmington,,"6'1""",F,52,https://www.goarmywestpoint.com/sports/womens-basketball/roster/laura-burdick/1639,2010-11
37,Auburn,690,Morgan Toles,Sophomore,"Fayetteville, Ga.",Sandy Creek,,"5'9""",Guard,1,https://www.auburntigers.com/sports/womens-basketball/roster/morgan-toles/690,2010-11
37,Auburn,691,Morgan Jennings,Junior,"Atltanta, Ga.",Frederick Douglass,,"5'8""",Guard,2,https://www.auburntigers.com/sports/womens-basketball/roster/morgan-jennings/691,2010-11
37,Auburn,692,Parrisha Simmons,Junior,"Macon, Ga.",Southwest Macon,,,Guard,4,https://www.auburntigers.com/sports/womens-basketball/roster/parrisha-simmons/692,2010-11
37,Auburn,693,Alli Smalley,Senior,"Arab, Ala.",Arab,,"5'8""",Guard,5,https://www.auburntigers.com/sports/womens-basketball/roster/alli-smalley/693,2010-11
37,Auburn,694,Courtney Strain,Freshman,"Woodland, Ala.",Woodland,,"5'9""",Guard,11,https://www.auburntigers.com/sports/womens-basketball/roster/courtney-strain/694,2010-11
37,Auburn,695,Blanche Alverson,Sophomore,"Andalusia, Ala.",Buford,,"6'3""",Guard/Forward,14,https://www.auburntigers.com/sports/womens-basketball/roster/blanche-alverson/695,2010-11
37,Auburn,696,Pascale West,Sophomore,"LaGrange, Ga.",Troup County Comprehensive,,"6'8""",Center,20,https://www.auburntigers.com/sports/womens-basketball/roster/pascale-west/696,2010-11
37,Auburn,697,Camille Glymph,Freshman,"Greenville, S.C.",J.L. Mann,,"5'10""",Guard,22,https://www.auburntigers.com/sports/womens-basketball/roster/camille-glymph/697,2010-11
37,Auburn,698,Chantel Hilliard,Junior,"Biloxi, Miss.",St. Martin,,"6'2""",Forward/Center,23,https://www.auburntigers.com/sports/womens-basketball/roster/chantel-hilliard/698,2010-11
37,Auburn,699,Jassany Williams,Freshman,"Davie, Fla.",Nova,,"6'2""",Forward,25,https://www.auburntigers.com/sports/womens-basketball/roster/jassany-williams/699,2010-11
37,Auburn,700,Tyrese Tanner,Freshman,"Birmingham, Ala.",Hoover,,"6'2""",Forward,32,https://www.auburntigers.com/sports/womens-basketball/roster/tyrese-tanner/700,2010-11
37,Auburn,701,Peyton Davis,Freshman,"Pinson, Ala.",Mortimer Jordan,,"6'5""",Center,34,https://www.auburntigers.com/sports/womens-basketball/roster/peyton-davis/701,2010-11
796,Wisconsin,12051,Brooke Schramek,Senior,"Naperville, Illinois",Benet Academy,,"6'0""",G,3,https://www.uwbadgers.com/sports/womens-basketball/roster/brooke-schramek/12051,2010-11
796,Wisconsin,12048,Lily Krahn,Sophomore,"Prairie du Chien, Wis.",Prairie du Chien,,"5'10""",G,4,https://www.uwbadgers.com/sports/womens-basketball/roster/lily-krahn/12048,2010-11
796,Wisconsin,12114,Leena Patibandla,Freshman,"Canton, Ohio",Jackson,,"6'0""",G,5,https://www.uwbadgers.com/sports/womens-basketball/roster/leena-patibandla/12114,2010-11
796,Wisconsin,12047,Halle Douglass,Senior,"Lake Forest, Ill.",Lake Forest,,"6'1""",G,10,https://www.uwbadgers.com/sports/womens-basketball/roster/halle-douglass/12047,2010-11
796,Wisconsin,12117,Ana Guillen,Freshman,"Badalona, Spain",Sant Andreu de Natzaret,,"6'0""",F,11,https://www.uwbadgers.com/sports/womens-basketball/roster/ana-guillen/12117,2010-11
796,Wisconsin,12115,Tessa Grady,Freshman,"Dublin, Ohio",Dublin,,"6'2""",F,12,https://www.uwbadgers.com/sports/womens-basketball/roster/tessa-grady/12115,2010-11
796,Wisconsin,12050,Ronnie  Porter,Sophomore,"St. Paul, Minn.",Como Park,,"5'4""",G,13,https://www.uwbadgers.com/sports/womens-basketball/roster/ronnie-porter/12050,2010-11
796,Wisconsin,12046,Sania  Copeland,Sophomore,"Kansas City, Kan.",Olathe North,,"5'7""",G,15,https://www.uwbadgers.com/sports/womens-basketball/roster/sania-copeland/12046,2010-11
796,Wisconsin,12053,Sacia Vanderpool,Redshirt Sophomore,"Byron, Minn.",Byron,,"6'4""",F,20,https://www.uwbadgers.com/sports/womens-basketball/roster/sacia-vanderpool/12053,2010-11
796,Wisconsin,12052,Tessa Towers,Sophomore,"Batavia, Ill.",Batavia,,"6'5""",C,22,https://www.uwbadgers.com/sports/womens-basketball/roster/tessa-towers/12052,2010-11
796,Wisconsin,12113,D'Yanis Jimenez,Freshman,"Cape Coral, Fla.",Charlotte,,"5'8""",G,23,https://www.uwbadgers.com/sports/womens-basketball/roster/d-yanis-jimenez/12113,2010-11
796,Wisconsin,12049,Natalie Leuzinger,Junior,"Monroe, Wis.",Black Hawk,,"5'8""",G,24,https://www.uwbadgers.com/sports/womens-basketball/roster/natalie-leuzinger/12049,2010-11
796,Wisconsin,12054,Serah  Williams,Sophomore,"Brooklyn, N.Y.",Niagara Prep,,"6'4""",F,25,https://www.uwbadgers.com/sports/womens-basketball/roster/serah-williams/12054,2010-11
796,Wisconsin,12116,Imbie Jones,Freshman,"Seattle, Wash.",Garfield,,"6'2""",F,31,https://www.uwbadgers.com/sports/womens-basketball/roster/imbie-jones/12116,2010-11
52,Bellarmine,1226,Betsy Goodin,Sophomore,"Lexington, Ky.",Tates Creek,,"5'6""",Guard,10,https://www.bellarmine.edu/sports/womens-basketball/roster/betsy-goodin/1226,2010-11
52,Bellarmine,1347,Kylee Hamilton,Freshman,"Morgantown, Ind.",Indian Creek,,"5'4""",Guard,11,https://www.bellarmine.edu/sports/womens-basketball/roster/kylee-hamilton/1347,2010-11
52,Bellarmine,1431,Chelsea Hawkins,Sophomore,"Bucyrus, Ohio",Bucyrus (U. of Evansville),,"5'7""",Guard,12,https://www.bellarmine.edu/sports/womens-basketball/roster/chelsea-hawkins/1431,2010-11
52,Bellarmine,1351,Therese Montano,Freshman,"Louisville, Ky.",Mercy Academy,,"5'9""",Guard,14,https://www.bellarmine.edu/sports/womens-basketball/roster/therese-montano/1351,2010-11
52,Bellarmine,1227,Rachel  Greenwell,Sophomore,"Owensboro, Ky.",Owensboro Catholic,,"5'8""",Guard,15,https://www.bellarmine.edu/sports/womens-basketball/roster/rachel-greenwell/1227,2010-11
52,Bellarmine,1222,Jalissa  Chatlos,Sophomore,"Indianapolis, Ind.",North Central,,"6'0""",Forward,21,https://www.bellarmine.edu/sports/womens-basketball/roster/jalissa-chatlos/1222,2010-11
52,Bellarmine,1352,Lauren Jones,Junior,"Crestwood, Ky.",South Oldham (Austin Peay U.),,"5'10""",Forward,22,https://www.bellarmine.edu/sports/womens-basketball/roster/lauren-jones/1352,2010-11
52,Bellarmine,1228,Allison  Matheis,Junior,"Dubois, Ind.",Northeast Dubois,,"5'9""",Guard,23,https://www.bellarmine.edu/sports/womens-basketball/roster/allison-matheis/1228,2010-11
52,Bellarmine,1221,Kylie  Brady,Junior,"Elizabethtown, Ky.",Central Hardin,,"5'6""",Guard,24,https://www.bellarmine.edu/sports/womens-basketball/roster/kylie-brady/1221,2010-11
52,Bellarmine,1223,Kirsten  Delph,Sophomore,"Hebron, Ky.",Notre Dame Academy,,"5'9""",Forward,25,https://www.bellarmine.edu/sports/womens-basketball/roster/kirsten-delph/1223,2010-11
52,Bellarmine,1230,Allison  Osen,Sophomore,"Greenwood, Ind.",Greenwood,,"6'1""",Forward,32,https://www.bellarmine.edu/sports/womens-basketball/roster/allison-osen/1230,2010-11
52,Bellarmine,1348,Shelby Kissel,Freshman,"Cincinnati, Ohio",Mount Notre Dame,,"6'1""",Forward,33,https://www.bellarmine.edu/sports/womens-basketball/roster/shelby-kissel/1348,2010-11
52,Bellarmine,1349,Kelsey Lamb,Freshman,"Fishers, Ind.",Hamilton Southeastern,,"6'0""",Forward,34,https://www.bellarmine.edu/sports/womens-basketball/roster/kelsey-lamb/1349,2010-11
67,Boston College,4027,Alyssa Fressle,Redshirt Junior,,"Colorado/Highlands Ranch, CO",,"5'10""",Guard,1,https://www.bceagles.com/sports/womens-basketball/roster/alyssa-fressle/4027,2010-11
67,Boston College,4028,Tessah Holt,Redshirt Sophomore,,"Fayette County/Fayetteville, GA",,"5'5""",Guard,3,https://www.bceagles.com/sports/womens-basketball/roster/tessah-holt/4028,2010-11
67,Boston College,4029,Marissa Mello,Junior,"Somerset, MA",Somerset,,"5'3""",Guard,5,https://www.bceagles.com/sports/womens-basketball/roster/marissa-mello/4029,2010-11
67,Boston College,4032,Kerri Shields,Sophomore,,"Abp. John Carroll/Drexel Hill, PA",,"5'9""",Guard,10,https://www.bceagles.com/sports/womens-basketball/roster/kerri-shields/4032,2010-11
67,Boston College,4034,Jaclyn Thoman,Senior,,"Highlands Ranch/Highlands Ranch, CO",,"5'9""",Guard,11,https://www.bceagles.com/sports/womens-basketball/roster/jaclyn-thoman/4034,2010-11
67,Boston College,4024,Shayra Brown,Freshman,"Brooklyn, N.Y.",Bishop Ford,,"5'9""",Point,20,https://www.bceagles.com/sports/womens-basketball/roster/shayra-brown/4024,2010-11
67,Boston College,4026,Kristen Doherty,Freshman,"Holtsville, N.Y.",Sachem East,,"5'11""",Guard/Forward,21,https://www.bceagles.com/sports/womens-basketball/roster/kristen-doherty/4026,2010-11
67,Boston College,4033,Carolyn Swords,Senior,,"Lincoln-Sudbury/Sudbury, MA",,"6'6""",Center,30,https://www.bceagles.com/sports/womens-basketball/roster/carolyn-swords/4033,2010-11
67,Boston College,4031,Tiffany Ruffin,Freshman,,"Seabrook/Winnacunnet, NH",,"5'7""",Point,31,https://www.bceagles.com/sports/womens-basketball/roster/tiffany-ruffin/4031,2010-11
67,Boston College,4030,Stefanie Murphy,Senior,,"Londonderry/Londonderry, NH",,"6'4""",Forward,32,https://www.bceagles.com/sports/womens-basketball/roster/stefanie-murphy/4030,2010-11
67,Boston College,4025,Korina Chapman,Freshman,,"Cibola/Albuquerque, NM",,"5'11""",Forward,33,https://www.bceagles.com/sports/womens-basketball/roster/korina-chapman/4025,2010-11
67,Boston College,4035,Katie Zenevitch,Freshman,"Methuen, Mass.",Central Catholic,,"6'3""",Forward/Center,45,https://www.bceagles.com/sports/womens-basketball/roster/katie-zenevitch/4035,2010-11
14927,Belmont,1460,Shaunda Strayhorn,Senior,"Dyersburg, Tenn.",Dyersburg,,"5'6""",Guard,1,https://www.belmontbruins.com/sports/womens-basketball/roster/shaunda-strayhorn/1460,2010-11
14927,Belmont,1457,Kristin Nash,Sophomore,"Stone Mountain, Ga.",Dunwoody,,"5'8""",Guard,3,https://www.belmontbruins.com/sports/womens-basketball/roster/kristin-nash/1457,2010-11
14927,Belmont,1455,Crystal Kesler,Junior,"Knoxville, Tenn.",Knoxville West,,"5'8""",Guard,5,https://www.belmontbruins.com/sports/womens-basketball/roster/crystal-kesler/1455,2010-11
14927,Belmont,1453,Julianne Downs,Redshirt,"Franklin, Tenn.",,,"5'9""",Guard,11,https://www.belmontbruins.com/sports/womens-basketball/roster/julianne-downs/1453,2010-11
14927,Belmont,1459,Whitney Seals,Senior,"Raceland, Ky.",Raceland,,"5'9""",Guard,14,https://www.belmontbruins.com/sports/womens-basketball/roster/whitney-seals/1459,2010-11
14927,Belmont,1461,Rachel Swisher,Senior,"Franklin, Ky.",Franklin-Simpson,,"6'2""",Post,15,https://www.belmontbruins.com/sports/womens-basketball/roster/rachel-swisher/1461,2010-11
14927,Belmont,1454,Molly Ernst,Freshman,"Louisville, Ky.",Assumption,,"6'0""",Guard,20,https://www.belmontbruins.com/sports/womens-basketball/roster/molly-ernst/1454,2010-11
14927,Belmont,1451,Cacy Burtnett,Junior,"Cleveland, Tenn.",Cleveland,,"6'0""",Guard/Forward,22,https://www.belmontbruins.com/sports/womens-basketball/roster/cacy-burtnett/1451,2010-11
14927,Belmont,1456,Tereva Moore,Senior,"Memphis, Tenn.",Hillcrest,,"5'11""",Guard/Forward,23,https://www.belmontbruins.com/sports/womens-basketball/roster/tereva-moore/1456,2010-11
14927,Belmont,1463,Shai Wilkins,Junior,"Harvest, Ala.",Mississippi State,,"6'2""",Post,24,https://www.belmontbruins.com/sports/womens-basketball/roster/shai-wilkins/1463,2010-11
14927,Belmont,1450,Katie Brooks,Redshirt,"Maryville, Tenn.",UMBC,,"5'9""",Guard,32,https://www.belmontbruins.com/sports/womens-basketball/roster/katie-brooks/1450,2010-11
14927,Belmont,1452,Tristan Daniel,Junior,"Waynesboro, Tenn.",Wayne County,,"6'2""",Post,33,https://www.belmontbruins.com/sports/womens-basketball/roster/tristan-daniel/1452,2010-11
14927,Belmont,1458,Haley Nelson,Junior,"Scottsboro, Ala.",Scottsboro,,"6'2""",Post,44,https://www.belmontbruins.com/sports/womens-basketball/roster/haley-nelson/1458,2010-11
14927,Belmont,1462,Alyssa Visbeen,Sophomore,"Franklin, Tenn.",Brentwood Academy,,"6'2""",Post,50,https://www.belmontbruins.com/sports/womens-basketball/roster/alyssa-visbeen/1462,2010-11
596,St. Bonaventure,1707,CeCe Dixon,Freshman,"Queens, N.Y.",Murry Bergtraum,,"5'3""",G,2,https://www.gobonnies.com/sports/womens-basketball/roster/cece-dixon/1707,2010-11
596,St. Bonaventure,1713,Alaina Walker,Sophomore,"Pomona, N.Y.",Albertus Mangus,,"5'9""",G,3,https://www.gobonnies.com/sports/womens-basketball/roster/alaina-walker/1713,2010-11
596,St. Bonaventure,1711,Doris Ortega,Freshman,"Harlem, N.Y.",Murry Bergtraum,,"5'10""",F,4,https://www.gobonnies.com/sports/womens-basketball/roster/doris-ortega/1711,2010-11
596,St. Bonaventure,1714,Ashley Zahn,Freshman,"Canandaigua, N.Y.",Canandaigua Academy,,"5'10""",G,12,https://www.gobonnies.com/sports/womens-basketball/roster/ashley-zahn/1714,2010-11
596,St. Bonaventure,1710,Jessica Jenkins,Junior,"Marion, Ohio",Marion Harding,,"5'8""",G,14,https://www.gobonnies.com/sports/womens-basketball/roster/jessica-jenkins/1710,2010-11
596,St. Bonaventure,1708,Cara Gustafson,Senior,"Omaha, Neb.",Gretna,,"5'10""",G,22,https://www.gobonnies.com/sports/womens-basketball/roster/cara-gustafson/1708,2010-11
596,St. Bonaventure,1712,Megan Van Tatenhove,Junior,"Sheboygan Falls, Wis.",Oostburg,,"6'1""",F,23,https://www.gobonnies.com/sports/womens-basketball/roster/megan-van-tatenhove/1712,2010-11
596,St. Bonaventure,1704,Chelsea Bowker,Sophomore,"Salem, Ohio",Crestview,,"5'11""",F,24,https://www.gobonnies.com/sports/womens-basketball/roster/chelsea-bowker/1704,2010-11
596,St. Bonaventure,1709,Armelia Horton,Junior,"Harlem, N.Y.",Murry Bergtraum,,"5'10""",G,25,https://www.gobonnies.com/sports/womens-basketball/roster/armelia-horton/1709,2010-11
596,St. Bonaventure,1706,Amanda Johnson,Senior,"Cranberry, Pa.",Seneca Valley,,"6'2""",F,34,https://www.gobonnies.com/sports/womens-basketball/roster/amanda-johnson/1706,2010-11
596,St. Bonaventure,1703,Jennie Ashton,Junior,"Austin, Tex.",McCallum,,"6'2""",F,44,https://www.gobonnies.com/sports/womens-basketball/roster/jennie-ashton/1703,2010-11
107,California,6241,Tierra Rogers,Sophomore,"San Francisco, Calif.",Sacred Heart Cathedral Prep,,"5'11""",Guard,1,https://www.calbears.com/sports/womens-basketball/roster/tierra-rogers/6241,2010-11
107,California,6237,Afure Jemerigbe,Freshman,"Stockton, Calif.",St. Mary's,,"6'0""",Guard,2,https://www.calbears.com/sports/womens-basketball/roster/afure-jemerigbe/6237,2010-11
107,California,6236,Rachelle Federico,Senior,"Tucson, Ariz.",Flowing Wells,,"5'11""",Guard,3,https://www.calbears.com/sports/womens-basketball/roster/rachelle-federico/6236,2010-11
107,California,6240,Eliza Pierre,Sophomore,"Pasadena, Calif.",John Muir,,"5'7""",Guard,4,https://www.calbears.com/sports/womens-basketball/roster/eliza-pierre/6240,2010-11
107,California,6235,Avigiel Cohen,Freshman,"Ramat HaSharon, Israel",Rothberg,,"6'0""",Guard,5,https://www.calbears.com/sports/womens-basketball/roster/avigiel-cohen/6235,2010-11
107,California,6243,DeNesha Stallworth,Sophomore,"Richmond, Calif.",Pinole Valley,,"6'3""",Forward/Center,11,https://www.calbears.com/sports/womens-basketball/roster/denesha-stallworth/6243,2010-11
107,California,6239,Rama N'diaye,Senior,"Dakar, Senegal",Keisei,,"6'5""",Center,22,https://www.calbears.com/sports/womens-basketball/roster/rama-n-diaye/6239,2010-11
