ncaa_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season
8,Alabama,436,Jasmine Steele,Freshman,"Midfield, Ala.",Midfield HS,,"5'1""",Guard,1,https://www.rolltide.com/sports/womens-basketball/roster/jasmine-steele/436,2012-13
8,Alabama,434,Jasmine Robinson,Junior,"Memphis, Tenn.",Overton HS,,"5'7""",Guard,3,https://www.rolltide.com/sports/womens-basketball/roster/jasmine-robinson/434,2012-13
8,Alabama,423,Emily Davis,Freshman,"Enterprise, Ala.",Enterprise HS,,"6'1""",Guard,4,https://www.rolltide.com/sports/womens-basketball/roster/emily-davis/423,2012-13
8,Alabama,424,Celiscia Farmer,Senior,"Madison, Wis.",Robert E. Lee,,"0'0""",Guard,5,https://www.rolltide.com/sports/womens-basketball/roster/celiscia-farmer/424,2012-13
8,Alabama,433,Meghan Perkins,Senior,"Montgomery, Ala.",,,"5'11""",Guard,10,https://www.rolltide.com/sports/womens-basketball/roster/meghan-perkins/433,2012-13
8,Alabama,430,Jessica Merritt,Senior,"Talladega, Ala.",,,"5'8""",Guard,11,https://www.rolltide.com/sports/womens-basketball/roster/jessica-merritt/430,2012-13
8,Alabama,432,Shafontaye Myers,Junior,"Newbern, Ala.",Sunshine HS,,"5'8""",Guard,12,https://www.rolltide.com/sports/womens-basketball/roster/shafontaye-myers/432,2012-13
8,Alabama,425,Nikki Hegstetter,Freshman,"Kennesaw, Ga.",Harrison HS,,"6'2""",Forward,13,https://www.rolltide.com/sports/womens-basketball/roster/nikki-hegstetter/425,2012-13
8,Alabama,437,Erika Waters,Junior,"Lawrenceville, Ga.",Peachtree Ridge HS,,"5'6""",Guard,15,https://www.rolltide.com/sports/womens-basketball/roster/erika-waters/437,2012-13
8,Alabama,429,Khristin Lee,Junior,"Birmingham, Ala.",Erwin HS,,"5'9""",Guard,22,https://www.rolltide.com/sports/womens-basketball/roster/khristin-lee/429,2012-13
8,Alabama,427,Briana Hutchen,Sophomore,"Baltimore, Md.",Rutgers,,"6'1""",Forward,25,https://www.rolltide.com/sports/womens-basketball/roster/briana-hutchen/427,2012-13
8,Alabama,428,Brittany Jack,Sophomore,"Suwanee, Ga.",Samford,,"6'0""",Forward,30,https://www.rolltide.com/sports/womens-basketball/roster/brittany-jack/428,2012-13
8,Alabama,431,Alicia Mitcham,Senior,"Dallas, Texas",,,"6'2""",Forward,32,https://www.rolltide.com/sports/womens-basketball/roster/alicia-mitcham/431,2012-13
8,Alabama,426,Kaneisha Horn,Redshirt Sophomore,"Birmingham, Ala.",Ramsay HS,,"6'1""",Forward,40,https://www.rolltide.com/sports/womens-basketball/roster/kaneisha-horn/426,2012-13
29,Arizona,1616,Davellyn Whyte,Senior,"Phoenix, Ariz.",St. Mary's HS,,"5'11""",Guard,0,https://www.arizonawildcats.com/sports/womens-basketball/roster/davellyn-whyte/1616,2012-13
29,Arizona,1618,Breanna Workman,Redshirt,"Las Vegas, Nev.",Centennial HS,,"6'1""",Forward,0,https://www.arizonawildcats.com/sports/womens-basketball/roster/breanna-workman/1618,2012-13
29,Arizona,1615,Candice Warthen,Junior,"Warrenton, Ga.",Warren County HS,,"5'5""",Guard,1,https://www.arizonawildcats.com/sports/womens-basketball/roster/candice-warthen/1615,2012-13
29,Arizona,1596,Carissa Crutchfield,Junior,"Ft. Gibson, Okla.",Ft. Gibson HS,,"5'8""",Guard,4,https://www.arizonawildcats.com/sports/womens-basketball/roster/carissa-crutchfield/1596,2012-13
29,Arizona,1603,Kama Griffitts,Junior,"Coeur D'Alene, Idaho",Coeur D'Alene HS,,"6'0""",Guard/Forward,10,https://www.arizonawildcats.com/sports/womens-basketball/roster/kama-griffitts/1603,2012-13
29,Arizona,1613,Cheshi Poston,Senior,"Chicago, Ill.",Simeon HS,,"6'2""",Forward,13,https://www.arizonawildcats.com/sports/womens-basketball/roster/cheshi-poston/1613,2012-13
29,Arizona,1594,Keyahndra Cannon,Freshman,"San Diego, Calif.",Mission Bay HS,,"5'9""",Guard,15,https://www.arizonawildcats.com/sports/womens-basketball/roster/keyahndra-cannon/1594,2012-13
29,Arizona,1588,Farrin Bell,Redshirt,"Richardson, Texas",Richardson HS,,"6'0""",Guard,20,https://www.arizonawildcats.com/sports/womens-basketball/roster/farrin-bell/1588,2012-13
29,Arizona,1585,Erica Barnes,Junior,"Sacramento, Calif.",Rosemont HS,,"6'2""",Forward,23,https://www.arizonawildcats.com/sports/womens-basketball/roster/erica-barnes/1585,2012-13
29,Arizona,1611,LaBrittney Jones,Redshirt,"Cedar Hill, Texas",Cedar Hill HS,,"6'1""",Forward,24,https://www.arizonawildcats.com/sports/womens-basketball/roster/labrittney-jones/1611,2012-13
29,Arizona,1601,Alli Gloyd,Junior,"Phoenix, Ariz.",South Mountain HS,,"6'1""",Forward,30,https://www.arizonawildcats.com/sports/womens-basketball/roster/alli-gloyd/1601,2012-13
29,Arizona,1607,Dejza James,Redshirt,"Sacramento, Calif.",Pleasant Grove HS,,"6'1""",Forward,31,https://www.arizonawildcats.com/sports/womens-basketball/roster/dejza-james/1607,2012-13
725,Army,7356,Jen Hazlett,Junior,"Syracuse, Utah",Syracuse,,"5'11""",Guard/Forward,1,https://www.goarmywestpoint.com/sports/womens-basketball/roster/jen-hazlett/7356,2012-13
725,Army,7357,Liz Benedict,Senior,"Cumming, Ga. (North                                            Forsyth",USMAPS,,"5'8""",Guard,2,https://www.goarmywestpoint.com/sports/womens-basketball/roster/liz-benedict/7357,2012-13
725,Army,7358,Maggie Crisman,Sophomore,"Bow, N.H.",Bow,,"6'1""",Forward,3,https://www.goarmywestpoint.com/sports/womens-basketball/roster/maggie-crisman/7358,2012-13
725,Army,7359,Kelsey Minato,Freshman,"Huntington Beach, Calif.",Huntington Beach,,"5'8""",Guard,5,https://www.goarmywestpoint.com/sports/womens-basketball/roster/kelsey-minato/7359,2012-13
725,Army,7360,Olivia Schretzman,Sophomore,"Dayton, Ohio",Springboro,,"6'1""",Forward,12,https://www.goarmywestpoint.com/sports/womens-basketball/roster/olivia-schretzman/7360,2012-13
725,Army,7361,Brigette Ocran,Freshman,"Burtonsville, Md.",Paint Branch,,"5'6""",Guard,13,https://www.goarmywestpoint.com/sports/womens-basketball/roster/brigette-ocran/7361,2012-13
725,Army,7362,Krishawn Tillett,Sophomore,"Fontana, Calif.",Ruben S. Ayala (USMAPS,,"5'8""",Guard,15,https://www.goarmywestpoint.com/sports/womens-basketball/roster/krishawn-tillett/7362,2012-13
725,Army,7363,Kimberlyn Martin,Senior,"Apopka, Fla. (Apopka",USMAPS,,"5'9""",Guard,21,https://www.goarmywestpoint.com/sports/womens-basketball/roster/kimberlyn-martin/7363,2012-13
725,Army,7364,Bridget Ryan,Freshman,"Scotch Plains, N.J.",Mount Saint Mary Academy (Blair Academy),,"5'11""",Guard/Forward,22,https://www.goarmywestpoint.com/sports/womens-basketball/roster/bridget-ryan/7364,2012-13
725,Army,7372,Lindsey Fenwick,Freshman,"Springfield, Ohio",Kenton Ridge,,"5'10""",Guard/Forward,23,https://www.goarmywestpoint.com/sports/womens-basketball/roster/lindsey-fenwick/7372,2012-13
725,Army,7365,Jean Parker,Freshman,"Portland, Ore.",Jesuit,,"5'9""",Guard/Forward,24,https://www.goarmywestpoint.com/sports/womens-basketball/roster/jean-parker/7365,2012-13
725,Army,7366,Anna Simmers,Senior,"Anchorage, Alaska",Anchorage Christian School,,"5'9""",Guard,25,https://www.goarmywestpoint.com/sports/womens-basketball/roster/anna-simmers/7366,2012-13
725,Army,7367,Jordan Elliott,Sophomore,"Fayetteville, N.C.",Seoul (South Korea American HS),,"5'9""",Guard,30,https://www.goarmywestpoint.com/sports/womens-basketball/roster/jordan-elliott/7367,2012-13
725,Army,7368,Ciara Jackson,Sophomore,"High Point, N.C.",Ragsdale,,"6'1""",Forward,32,https://www.goarmywestpoint.com/sports/womens-basketball/roster/ciara-jackson/7368,2012-13
725,Army,7369,Aimee Oertner,Freshman,"Slatington, Pa.",Northern Lehigh,,"6'2""",Forward/Center,33,https://www.goarmywestpoint.com/sports/womens-basketball/roster/aimee-oertner/7369,2012-13
725,Army,7370,Brianna Johnson,Freshman,"Fontana, Calif.",Etiwanda,,"5'10""",Forward,41,https://www.goarmywestpoint.com/sports/womens-basketball/roster/brianna-johnson/7370,2012-13
725,Army,7371,Allie Setter,Freshman,"Ballston Lake, N.Y.",Shenendehowa Central (USMAPS),,"5'10""",Forward,44,https://www.goarmywestpoint.com/sports/womens-basketball/roster/allie-setter/7371,2012-13
37,Auburn,666,Hasina Muhammad,Sophomore,"Memphis, Tenn.",Ridgeway,,"6'1""",Guard,0,https://www.auburntigers.com/sports/womens-basketball/roster/hasina-muhammad/666,2012-13
37,Auburn,667,Najat Ouardad,Senior,"Orleans, France",,,"5'1""",Guard,3,https://www.auburntigers.com/sports/womens-basketball/roster/najat-ouardad/667,2012-13
37,Auburn,668,Cedricka Sweeting,Freshman,"Nassau, Bahamas",South Broward,,"5'3""",Guard,4,https://www.auburntigers.com/sports/womens-basketball/roster/cedricka-sweeting/668,2012-13
37,Auburn,669,Courtney Strain,Redshirt Sophomore,"Woodland, Ala.",Woodland,,"5'9""",Guard,11,https://www.auburntigers.com/sports/womens-basketball/roster/courtney-strain/669,2012-13
37,Auburn,670,Blanche Alverson,Senior,"Andalusia, Ala.",Buford,,"6'3""",Guard/Forward,14,https://www.auburntigers.com/sports/womens-basketball/roster/blanche-alverson/670,2012-13
37,Auburn,671,Pascale West,Senior,"LaGrange, Ga.",Troup County Comprehensive,,"6'8""",Center,20,https://www.auburntigers.com/sports/womens-basketball/roster/pascale-west/671,2012-13
37,Auburn,672,Chadarryl Clay,Freshman,"Chattanooga, Tenn.",Girls Preparatory School,,"5'7""",Guard,21,https://www.auburntigers.com/sports/womens-basketball/roster/chadarryl-clay/672,2012-13
37,Auburn,673,Julie King,Senior,"St. Louis, Mo.",Nerinx Hall,,"5'9""",Guard,22,https://www.auburntigers.com/sports/womens-basketball/roster/julie-king/673,2012-13
37,Auburn,674,Tyrese Tanner,Junior,"Birmingham, Ala.",Hoover,,"6'1""",Guard/Forward,32,https://www.auburntigers.com/sports/womens-basketball/roster/tyrese-tanner/674,2012-13
37,Auburn,675,Peyton Davis,Junior,"Pinson, Ala.",Mortimer Jordan,,"6'5""",Center,34,https://www.auburntigers.com/sports/womens-basketball/roster/peyton-davis/675,2012-13
37,Auburn,676,Cabriana Capers,Freshman,"Bolingbrook, Ill.",Bolingbrook,,"6'1""",Forward,35,https://www.auburntigers.com/sports/womens-basketball/roster/cabriana-capers/676,2012-13
37,Auburn,677,Tra'Cee Tanner,Freshman,"Birmingham, Ala.",Hoover,,"6'3""",Forward/Center,44,https://www.auburntigers.com/sports/womens-basketball/roster/tra-cee-tanner/677,2012-13
796,Wisconsin,1455,Shannon Malone,Freshman,"Flower Mound,                                                            Texas",Marcus,,"6'1""",Forward,00,https://www.uwbadgers.com/sports/womens-basketball/roster/shannon-malone/1455,2012-13
796,Wisconsin,1456,Taylor Wurtz,Senior,"Brandon, Wis.",Ripon,,"6'0""",Guard,2,https://www.uwbadgers.com/sports/womens-basketball/roster/taylor-wurtz/1456,2012-13
796,Wisconsin,1457,AnnMarie Brown,Sophomore,"St. Peter, Minn.",St. Peter,,"6'0""",G/F,3,https://www.uwbadgers.com/sports/womens-basketball/roster/annmarie-brown/1457,2012-13
796,Wisconsin,1458,Nicole Bauman,Freshman,"New Berlin, Wis.",Eisenhower,,"5'10""",Guard,4,https://www.uwbadgers.com/sports/womens-basketball/roster/nicole-bauman/1458,2012-13
796,Wisconsin,1459,Morgan Paige,Junior,"Marion, Iowa",Marion,,"5'9""",Guard,5,https://www.uwbadgers.com/sports/womens-basketball/roster/morgan-paige/1459,2012-13
796,Wisconsin,1460,Dakota Whyte,Freshman,"Toronto, Ontario",Notre Dame Catholic,,"5'8""",Guard,10,https://www.uwbadgers.com/sports/womens-basketball/roster/dakota-whyte/1460,2012-13
796,Wisconsin,1461,Tessa Cichy,Freshman,"Somerset, Wis.","Hill-Murray (Maplewood, Minn.)",,"6'0""",Guard,22,https://www.uwbadgers.com/sports/womens-basketball/roster/tessa-cichy/1461,2012-13
796,Wisconsin,1462,Daria Kryuchkova,Junior,"Moscow, Russia",,,"6'3""",Forward,23,https://www.uwbadgers.com/sports/womens-basketball/roster/daria-kryuchkova/1462,2012-13
796,Wisconsin,1463,Tiera Stephen,Redshirt Senior,"Dayton, Ohio",Louisville,,"5'7""",Guard,24,https://www.uwbadgers.com/sports/womens-basketball/roster/tiera-stephen/1463,2012-13
796,Wisconsin,1464,Michala Johnson,Junior,"Bellwood, Ill.",Montini,,"6'3""",Forward,25,https://www.uwbadgers.com/sports/womens-basketball/roster/michala-johnson/1464,2012-13
796,Wisconsin,1465,Jacki Gulczynski,Sophomore,"Carol Stream,                                                            Ill.",Bartlett,,"6'1""",F,35,https://www.uwbadgers.com/sports/womens-basketball/roster/jacki-gulczynski/1465,2012-13
796,Wisconsin,1466,Cassie Rochel,Junior,"Lakeville, Minn.",Lakeville North,,"6'4""",F/C,43,https://www.uwbadgers.com/sports/womens-basketball/roster/cassie-rochel/1466,2012-13
52,Bellarmine,2353,Kylee Hamilton,Junior,"Morgantown, Ind.",Indian Creek,,"5'4""",Guard,5,https://www.bellarmine.edu/sports/womens-basketball/roster/kylee-hamilton/2353,2012-13
52,Bellarmine,2351,Betsy Goodin,Senior,"Lexington, Ky.",Tates Creek,,"5'6""",Guard,10,https://www.bellarmine.edu/sports/womens-basketball/roster/betsy-goodin/2351,2012-13
52,Bellarmine,2354,Chelsea Hawkins,Senior,"Bucyrus, Ohio",Bucyrus (U. of Evansville),,"5'7""",Guard,12,https://www.bellarmine.edu/sports/womens-basketball/roster/chelsea-hawkins/2354,2012-13
52,Bellarmine,2358,Therese Montano,Junior,"Louisville, Ky.",Mercy Academy,,"5'9""",Guard,14,https://www.bellarmine.edu/sports/womens-basketball/roster/therese-montano/2358,2012-13
52,Bellarmine,2352,Rachel  Greenwell,Senior,"Owensboro, Ky.",Owensboro Catholic,,"5'8""",Guard,15,https://www.bellarmine.edu/sports/womens-basketball/roster/rachel-greenwell/2352,2012-13
52,Bellarmine,2360,Mary Dye,Freshman,"Pewee Valley, Ky.",South Oldham,,"6'0""",Forward,21,https://www.bellarmine.edu/sports/womens-basketball/roster/mary-dye/2360,2012-13
52,Bellarmine,2356,Lauren Jones,Senior,"Crestwood, Ky.",South Oldham (Austin Peay U.),,"5'10""",Forward,22,https://www.bellarmine.edu/sports/womens-basketball/roster/lauren-jones/2356,2012-13
52,Bellarmine,2361,Sarah Galvin,Freshman,"Hendersonville, TN",Pope John Paul II,,"5'11""",Forward,23,https://www.bellarmine.edu/sports/womens-basketball/roster/sarah-galvin/2361,2012-13
52,Bellarmine,2349,Kylie  Brady,Senior,"Elizabethtown, Ky.",Central Hardin,,"5'6""",Guard,24,https://www.bellarmine.edu/sports/womens-basketball/roster/kylie-brady/2349,2012-13
52,Bellarmine,2364,Nicole Bryant,Freshman,"Prospect, KY",North Oldham,,"5'10""",Guard/Forward,30,https://www.bellarmine.edu/sports/womens-basketball/roster/nicole-bryant/2364,2012-13
52,Bellarmine,2363,Jessica  Philpott,Sophomore,"Mt. Washington, KY",Bullitt East,,"5'8""",Guard,31,https://www.bellarmine.edu/sports/womens-basketball/roster/jessica-philpott/2363,2012-13
52,Bellarmine,2359,Allison  Osen,Senior,"Greenwood, Ind.",Greenwood,,"6'1""",Forward,32,https://www.bellarmine.edu/sports/womens-basketball/roster/allison-osen/2359,2012-13
52,Bellarmine,2355,Darion Hutchinson,Sophomore,"Scottsburg, Ind.",Scottsburg,,"6'0""",Forward,33,https://www.bellarmine.edu/sports/womens-basketball/roster/darion-hutchinson/2355,2012-13
52,Bellarmine,2357,Kelsey Lamb,Junior,"Fishers, Ind.",Hamilton Southeastern,,"6'0""",Forward,34,https://www.bellarmine.edu/sports/womens-basketball/roster/kelsey-lamb/2357,2012-13
52,Bellarmine,2350,Morgan Clemons,Sophomore,"Louisville, KY",Sacred Heart,,"5'10""",Forward,40,https://www.bellarmine.edu/sports/womens-basketball/roster/morgan-clemons/2350,2012-13
52,Bellarmine,2365,Nikole Isabel,Freshman,"Mt. Washington, Ky.",Bullitt East,,"5'10""",Forward,45,https://www.bellarmine.edu/sports/womens-basketball/roster/nikole-isabel/2365,2012-13
52,Bellarmine,2603,Shelby Kissell,Junior,"Cincinnati, Ohio",Mount Notre Dame,,,Manager,,https://www.bellarmine.edu/sports/womens-basketball/roster/shelby-kissell/2603,2012-13
52,Bellarmine,2549,Megan Weaver,Freshman,"Louisville, KY",Assumption,,,Manager,,https://www.bellarmine.edu/sports/womens-basketball/roster/megan-weaver/2549,2012-13
67,Boston College,3999,Alyssa Fressle,Redshirt Junior,,"Colorado/Highlands Ranch, CO",,"5'10""",Guard,1,https://www.bceagles.com/sports/womens-basketball/roster/alyssa-fressle/3999,2012-13
67,Boston College,4000,Tessah Holt,Redshirt Sophomore,,"Fayette County/Fayetteville, GA",,"5'5""",Guard,3,https://www.bceagles.com/sports/womens-basketball/roster/tessah-holt/4000,2012-13
67,Boston College,4001,Kerri Shields,Sophomore,,"Abp. John Carroll/Drexel Hill, PA",,"5'9""",Guard,10,https://www.bceagles.com/sports/womens-basketball/roster/kerri-shields/4001,2012-13
67,Boston College,4002,Jaclyn Thoman,Senior,,"Highlands Ranch/Highlands Ranch, CO",,"5'9""",Guard,11,https://www.bceagles.com/sports/womens-basketball/roster/jaclyn-thoman/4002,2012-13
67,Boston College,4003,Shayra Brown,Freshman,"Brooklyn, N.Y.",Bishop Ford,,"5'9""",Point,20,https://www.bceagles.com/sports/womens-basketball/roster/shayra-brown/4003,2012-13
67,Boston College,4004,Kristen Doherty,Freshman,"Holtsville, N.Y.",Sachem East,,"5'11""",Guard/Forward,21,https://www.bceagles.com/sports/womens-basketball/roster/kristen-doherty/4004,2012-13
67,Boston College,4005,Carolyn Swords,Senior,,"Lincoln-Sudbury/Sudbury, MA",,"6'6""",Center,30,https://www.bceagles.com/sports/womens-basketball/roster/carolyn-swords/4005,2012-13
67,Boston College,4006,Tiffany Ruffin,Freshman,,"Seabrook/Winnacunnet, NH",,"5'7""",Point,31,https://www.bceagles.com/sports/womens-basketball/roster/tiffany-ruffin/4006,2012-13
67,Boston College,4007,Stefanie Murphy,Senior,,"Londonderry/Londonderry, NH",,"6'4""",Forward,32,https://www.bceagles.com/sports/womens-basketball/roster/stefanie-murphy/4007,2012-13
67,Boston College,4008,Korina Chapman,Freshman,,"Cibola/Albuquerque, NM",,"5'11""",Forward,33,https://www.bceagles.com/sports/womens-basketball/roster/korina-chapman/4008,2012-13
67,Boston College,4009,Katie Zenevitch,Freshman,"Methuen, Mass.",Central Catholic,,"6'3""",Forward/Center,45,https://www.bceagles.com/sports/womens-basketball/roster/katie-zenevitch/4009,2012-13
14927,Belmont,1489,Adrienne Tarrence,Sophomore,"Bowling Green, Ky.",,,"5'9""",Guard,1,https://www.belmontbruins.com/sports/womens-basketball/roster/adrienne-tarrence/1489,2012-13
14927,Belmont,1488,Taylor Mills,Redshirt,"Corryton, Tenn.",,,"5'5""",Guard,2,https://www.belmontbruins.com/sports/womens-basketball/roster/taylor-mills/1488,2012-13
14927,Belmont,1486,Frankie Joubran,Freshman,"Detroit, Mich.",,,"6'1""",Forward,3,https://www.belmontbruins.com/sports/womens-basketball/roster/frankie-joubran/1486,2012-13
14927,Belmont,1484,Julianne Downs,Junior,"Franklin, Tenn.",,,"5'9""",Guard,4,https://www.belmontbruins.com/sports/womens-basketball/roster/julianne-downs/1484,2012-13
14927,Belmont,1481,Katie Carroll,Sophomore,"Lilburn, Ga.",,,"5'8""",Guard,10,https://www.belmontbruins.com/sports/womens-basketball/roster/katie-carroll/1481,2012-13
14927,Belmont,1483,Jordan Coleman,Senior,"Orlando, Fla.",,,"5'11""",Forward,12,https://www.belmontbruins.com/sports/womens-basketball/roster/jordan-coleman/1483,2012-13
14927,Belmont,1487,Jordyn Luffman,Redshirt,"Lawrenceburg, Tenn.",,,"6'1""",Guard/Forward,13,https://www.belmontbruins.com/sports/womens-basketball/roster/jordyn-luffman/1487,2012-13
14927,Belmont,1492,Katherine Zander,Redshirt,"Jacksonville, Fla.",,,"6'4""",Forward,15,https://www.belmontbruins.com/sports/womens-basketball/roster/katherine-zander/1492,2012-13
14927,Belmont,1485,Molly Ernst,Junior,"Louisville, Ky.",Assumption,,"6'0""",Guard,20,https://www.belmontbruins.com/sports/womens-basketball/roster/molly-ernst/1485,2012-13
14927,Belmont,1482,Natalie Cohlmeyer,Freshman,"Evansville, Ind.",,,"5'9""",Guard,22,https://www.belmontbruins.com/sports/womens-basketball/roster/natalie-cohlmeyer/1482,2012-13
14927,Belmont,1490,Torie Vaught,Sophomore,"Maryville, Tenn.",,,"6'1""",Forward,23,https://www.belmontbruins.com/sports/womens-basketball/roster/torie-vaught/1490,2012-13
14927,Belmont,1480,Blair Bryce,Redshirt,"Red Oak, Texas",,,"6'5""",Center,30,https://www.belmontbruins.com/sports/womens-basketball/roster/blair-bryce/1480,2012-13
14927,Belmont,1479,Katie Brooks,Senior,"Maryville, Tenn.",UMBC,,"5'9""",Guard,32,https://www.belmontbruins.com/sports/womens-basketball/roster/katie-brooks/1479,2012-13
14927,Belmont,1491,Alyssa Visbeen,Senior,"Franklin, Tenn.",Brentwood Academy,,"6'2""",Forward/Center,50,https://www.belmontbruins.com/sports/womens-basketball/roster/alyssa-visbeen/1491,2012-13
596,St. Bonaventure,1737,Tatiana Wilson,Sophomore,"Queens, N.Y.",South Shore,,"5'7""",G,1,https://www.gobonnies.com/sports/womens-basketball/roster/tatiana-wilson/1737,2012-13
596,St. Bonaventure,1736,Alaina Walker,Senior,"Pomona, N.Y.",Albertus Mangus,,"5'9""",G,3,https://www.gobonnies.com/sports/womens-basketball/roster/alaina-walker/1736,2012-13
596,St. Bonaventure,1732,Doris Ortega,Junior,"Harlem, N.Y.",Murry Bergtraum,,"5'10""",F,4,https://www.gobonnies.com/sports/womens-basketball/roster/doris-ortega/1732,2012-13
596,St. Bonaventure,1729,Hannah Little,Freshman,"Rochester Hills, Mich.",Auburn Hills Avondale,,"6'1""",F,11,https://www.gobonnies.com/sports/womens-basketball/roster/hannah-little/1729,2012-13
596,St. Bonaventure,1738,Ashley Zahn,Junior,"Canandaigua, N.Y.",Canandaigua Academy,,"5'10""",G,12,https://www.gobonnies.com/sports/womens-basketball/roster/ashley-zahn/1738,2012-13
596,St. Bonaventure,1730,Jordan McGee,Senior,"Albuquerque, N.M.",Eldorado,,"5'10""",G,13,https://www.gobonnies.com/sports/womens-basketball/roster/jordan-mcgee/1730,2012-13
596,St. Bonaventure,1734,Gabby Richmond,Freshman,"Chicago, Ill.",Morgan Park,,"6'1""",F,14,https://www.gobonnies.com/sports/womens-basketball/roster/gabby-richmond/1734,2012-13
596,St. Bonaventure,1733,Nyla Rueter,Freshman,"Hagerstown, Ind.",Hagerstown,,"5'9""",G,21,https://www.gobonnies.com/sports/womens-basketball/roster/nyla-rueter/1733,2012-13
596,St. Bonaventure,1726,Chelsea Bowker,Senior,"Salem, Ohio",Crestview,,"5'11""",F,24,https://www.gobonnies.com/sports/womens-basketball/roster/chelsea-bowker/1726,2012-13
596,St. Bonaventure,1727,CeCe Dixon,Junior,"Queens, N.Y.",Murry Bergtraum,,"5'3""",G,30,https://www.gobonnies.com/sports/womens-basketball/roster/cece-dixon/1727,2012-13
596,St. Bonaventure,1731,Emily Michael,Freshman,"Clayton, Ohio",Chaminade Julienne,,"5'8""",G,33,https://www.gobonnies.com/sports/womens-basketball/roster/emily-michael/1731,2012-13
596,St. Bonaventure,1728,Katie Healy,Freshman,"Lancaster, N.Y.",Lancaster HS,,"6'1""",F,42,https://www.gobonnies.com/sports/womens-basketball/roster/katie-healy/1728,2012-13
596,St. Bonaventure,1735,Kelcie Rombach,Freshman,"Ottawa, Ill.",Ottawa Township,,"5'11""",G,44,https://www.gobonnies.com/sports/womens-basketball/roster/kelcie-rombach/1735,2012-13
107,California,6747,Tierra Rogers,Senior,"San Francisco, Calif.",Sacred Heart Cathedral Prep,,"5'11""",Guard,1,https://www.calbears.com/sports/womens-basketball/roster/tierra-rogers/6747,2012-13
107,California,6741,Afure Jemerigbe,Junior,"Stockton, Calif.",St. Mary's,,"6'0""",Guard,2,https://www.calbears.com/sports/womens-basketball/roster/afure-jemerigbe/6741,2012-13
107,California,6745,Eliza Pierre,Senior,"Pasadena, Calif.",John Muir,,"5'7""",Guard,4,https://www.calbears.com/sports/womens-basketball/roster/eliza-pierre/6745,2012-13
107,California,6730,Avigiel Cohen,Junior,"Ramat HaSharon, Israel",Rothberg,,"6'0""",Guard,5,https://www.calbears.com/sports/womens-basketball/roster/avigiel-cohen/6730,2012-13
