ncaa_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season
8,Alabama,8246,Sarah Ashlee Barker,Junior,"Birmingham, Ala.",,Georgia,"6'0""",Guard,3,https://www.rolltide.com/sports/womens-basketball/roster/sarah-ashlee-barker/8246,2022-23
8,Alabama,8241,JaMya Mingo-Young,Senior,"Bogalusa, La.",,Mississippi State,"5'8""",Guard,4,https://www.rolltide.com/sports/womens-basketball/roster/jamya-mingo-young/8241,2022-23
8,Alabama,8237,Hannah Barber,Graduate Student,"Homewood, Ala.",,Homewood HS,"5'6""",Guard,5,https://www.rolltide.com/sports/womens-basketball/roster/hannah-barber/8237,2022-23
8,Alabama,8247,Ryan Cobbins,Senior,"Kansas City, Kan.",,North Dakota State,"6'0""",Guard/Forward,10,https://www.rolltide.com/sports/womens-basketball/roster/ryan-cobbins/8247,2022-23
8,Alabama,8249,JeAnna Cunningham,Junior,"Brentwood, N.Y.",,West Virginia,"6'4""",Center,13,https://www.rolltide.com/sports/womens-basketball/roster/jeanna-cunningham/8249,2022-23
8,Alabama,8239,Myra Gordon,Junior,"Fort Worth, Texas",,L.D. Bell HS,"6'0""",Guard,15,https://www.rolltide.com/sports/womens-basketball/roster/myra-gordon/8239,2022-23
8,Alabama,8245,Karly  Weathers,Freshman,"Loretto, Tenn.",,,"5'11""",Guard,22,https://www.rolltide.com/sports/womens-basketball/roster/karly-weathers/8245,2022-23
8,Alabama,8238,Brittany Davis,Graduate Student,"Manchester, Ga.",,Gulf Coast State College,"5'9""",Guard,23,https://www.rolltide.com/sports/womens-basketball/roster/brittany-davis/8238,2022-23
8,Alabama,8242,Jada Rice,Graduate Student,"Suwanee, Ga.",,NC State,"6'4""",Center,31,https://www.rolltide.com/sports/womens-basketball/roster/jada-rice/8242,2022-23
8,Alabama,8248,Aaliyah Nye,Junior,"East Lansing, Mich.",,Illinois,"6'0""",Guard/Forward,32,https://www.rolltide.com/sports/womens-basketball/roster/aaliyah-nye/8248,2022-23
8,Alabama,8244,Khyla  Wade-Warren,Junior,"Selmer, Tenn.",,Texas Tech,"6'2""",Forward,33,https://www.rolltide.com/sports/womens-basketball/roster/khyla-wade-warren/8244,2022-23
29,Arizona,14549,Shaina Pellington,Fifth Year,"Pickering, Ontario, Canada",Dunbarton,Oklahoma,"5'8""",Guard,1,https://www.arizonawildcats.com/sports/womens-basketball/roster/shaina-pellington/14549,2022-23
29,Arizona,14552,Madison Conner,Sophomore,"Chandler, Ariz.",Compass Prep,,"5'11""",Guard,4,https://www.arizonawildcats.com/sports/womens-basketball/roster/madison-conner/14552,2022-23
29,Arizona,14558,Lemyah Hylton,Freshman,"Mississauga, Ontario",Southwest Academy Girls Prep HS,,"5'11""",Guard,10,https://www.arizonawildcats.com/sports/womens-basketball/roster/lemyah-hylton/14558,2022-23
29,Arizona,14555,Esmery Martinez,Senior,"Hato Mayor Del Ray, Dominican Republic",,West Virginia,"6'2""",Forward,12,https://www.arizonawildcats.com/sports/womens-basketball/roster/esmery-martinez/14555,2022-23
29,Arizona,14553,Helena Pueyo,Senior,"Palma de Mallorca, Spain",,Segle XXI,"6'0""",Guard,13,https://www.arizonawildcats.com/sports/womens-basketball/roster/helena-pueyo/14553,2022-23
29,Arizona,14560,Kailyn Gilbert,Freshman,"Tampa Bay, Fla.",IMG Academy,,"5'8""",Guard,15,https://www.arizonawildcats.com/sports/womens-basketball/roster/kailyn-gilbert/14560,2022-23
29,Arizona,14557,Paris Clark,Freshman,"The Bronx, N.Y.",Long Island Lutheran HS,,"5'8""",Guard,22,https://www.arizonawildcats.com/sports/womens-basketball/roster/paris-clark/14557,2022-23
29,Arizona,14554,Lauren Fields,Senior,"Shawnee, Okla.",,Oklahoma State,"5'9""",Guard,23,https://www.arizonawildcats.com/sports/womens-basketball/roster/lauren-fields/14554,2022-23
29,Arizona,14551,Cate Reese,Fifth Year,"Cypress, Texas",Cypress Woods HS,,"6'2""",Forward,25,https://www.arizonawildcats.com/sports/womens-basketball/roster/cate-reese/14551,2022-23
29,Arizona,14556,Jade Loville,Fifth Year,"Scottsdale, Ariz.",,Arizona State,"5'11""",Guard/Forward,30,https://www.arizonawildcats.com/sports/womens-basketball/roster/jade-loville/14556,2022-23
29,Arizona,14550,Lauren Ware,Junior,"Bismarck, N.D.",Century HS,,"6'5""",Forward,32,https://www.arizonawildcats.com/sports/womens-basketball/roster/lauren-ware/14550,2022-23
29,Arizona,14559,Maya Nnaji,Freshman,"Hopkins, Minn.",Hopkins HS,,"6'4""",Forward,34,https://www.arizonawildcats.com/sports/womens-basketball/roster/maya-nnaji/14559,2022-23
725,Army,19307,Jaida  Strippoli,Senior,"Ossining, N.Y.",Ossining,,"5'6""",Guard,0,https://www.goarmywestpoint.com/sports/womens-basketball/roster/jaida-strippoli/19307,2022-23
725,Army,19294,Melanie George,Junior,"Fairfax, Va.",Fairfax,,"5'5""",Guard,1,https://www.goarmywestpoint.com/sports/womens-basketball/roster/melanie-george/19294,2022-23
725,Army,19301,Sam  McNaughton,Junior,"Fairfax, Va.",Fairfax,,"5'7""",Guard,2,https://www.goarmywestpoint.com/sports/womens-basketball/roster/sam-mcnaughton/19301,2022-23
725,Army,19304,Natalie  Rhine,Senior,"Allentown, Pa.",Bethlehem Catholic (USMAPS),,"5'6""",Guard,3,https://www.goarmywestpoint.com/sports/womens-basketball/roster/natalie-rhine/19304,2022-23
725,Army,19295,Kamryn Hall,Senior,"Sacramento, Calif.",CK McClatchy,,"5'11""",Forward,4,https://www.goarmywestpoint.com/sports/womens-basketball/roster/kamryn-hall/19295,2022-23
725,Army,19360,Addison Ainsworth,Freshman,"Olympia, Wash.",Black Hills HS,,"6'0""",Forward,10,https://www.goarmywestpoint.com/sports/womens-basketball/roster/addison-ainsworth/19360,2022-23
725,Army,19298,Sabria Hunter,Senior,"Austintown, Ohio",Austintown Fitch,,"6'1""",Forward,11,https://www.goarmywestpoint.com/sports/womens-basketball/roster/sabria-hunter/19298,2022-23
725,Army,19299,Vasana Kearney,Sophomore,"Grand Prairie, Texas",South Grand Prairie,,"5'8""",Guard,12,https://www.goarmywestpoint.com/sports/womens-basketball/roster/vasana-kearney/19299,2022-23
725,Army,19296,Trinity Hardy,Sophomore,"Lakeland, Fla.",Winter Haven,,"5'8""",Guard,13,https://www.goarmywestpoint.com/sports/womens-basketball/roster/trinity-hardy/19296,2022-23
725,Army,19292,Hope  Brown,Senior,"Phillipsburg, N.J.",Bethlehem Catholic (USMAPS),,"5'9""",Guard,14,https://www.goarmywestpoint.com/sports/womens-basketball/roster/hope-brown/19292,2022-23
725,Army,19361,Reese Ericson,Freshman,"Lake Oswego, Ore.",Lakeridge HS,,"5'6""",Guard,21,https://www.goarmywestpoint.com/sports/womens-basketball/roster/reese-ericson/19361,2022-23
725,Army,19365,Charlotte Richman,Freshman,"Portland, Ore.",Ida B. Wells-Barnet HS,,"5'7""",Guard,22,https://www.goarmywestpoint.com/sports/womens-basketball/roster/charlotte-richman/19365,2022-23
725,Army,19310,Reagan Warren,Junior,"Rowlett, Texas",Rowlett HS,,"5'10""",Forward,23,https://www.goarmywestpoint.com/sports/womens-basketball/roster/reagan-warren/19310,2022-23
725,Army,19366,Alivia Stephens-Kirkman,Freshman,"Puyallup, Wash.",Issaquah HS,,"5'10""",Guard/Forward,24,https://www.goarmywestpoint.com/sports/womens-basketball/roster/alivia-stephens-kirkman/19366,2022-23
725,Army,19362,Julianna Laguna,Freshman,"Staten Island, N.Y.",Christ the King HS,,"5'10""",Guard,25,https://www.goarmywestpoint.com/sports/womens-basketball/roster/julianna-laguna/19362,2022-23
725,Army,19363,Linden Madison,Freshman,"Midlothian, Va.",Monacan HS,,"6'1""",Forward,31,https://www.goarmywestpoint.com/sports/womens-basketball/roster/linden-madison/19363,2022-23
725,Army,19300,Lauren  Lithgow,Junior,"Manasquan, N.J.",St. Rose,,"5'9""",Guard,34,https://www.goarmywestpoint.com/sports/womens-basketball/roster/lauren-lithgow/19300,2022-23
725,Army,19303,McKenzie Muse,Junior,"Bryant, Ark.",Bryant,,"6'2""",Forward,35,https://www.goarmywestpoint.com/sports/womens-basketball/roster/mckenzie-muse/19303,2022-23
725,Army,19364,Sara McShea,Freshman,"Hainesport, N.J.",Paul VI,,"5'10""",Guard,44,https://www.goarmywestpoint.com/sports/womens-basketball/roster/sara-mcshea/19364,2022-23
37,Auburn,18261,Amoura Graves,Sophomore,"Ponchatoula, La.",,Ponchatoula HS,"6'0""",Guard/Forward,0,https://www.auburntigers.com/sports/womens-basketball/roster/amoura-graves/18261,2022-23
37,Auburn,18268,Mya Pratcher,Freshman,"Memphis, Tenn.",,Bartlett HS,"6'1""",Forward,1,https://www.auburntigers.com/sports/womens-basketball/roster/mya-pratcher/18268,2022-23
37,Auburn,18266,Sania Wells,Senior,"Moss Point, Miss.",,East Central HS,"5'7""",Guard,2,https://www.auburntigers.com/sports/womens-basketball/roster/sania-wells/18266,2022-23
37,Auburn,18269,Jakayla Johnson,Junior,"Clinton, Miss.",,Jones College,"5'9""",Guard,3,https://www.auburntigers.com/sports/womens-basketball/roster/jakayla-johnson/18269,2022-23
37,Auburn,18270,Kaitlyn Duhon,Freshman,"Houston, Texas",,Summer Creek HS,"5'10""",Guard,4,https://www.auburntigers.com/sports/womens-basketball/roster/kaitlyn-duhon/18270,2022-23
37,Auburn,18260,Aicha Coulibaly,Junior,Mali,,IMG Academy,"6'0""",Guard,5,https://www.auburntigers.com/sports/womens-basketball/roster/aicha-coulibaly/18260,2022-23
37,Auburn,18271,Sydney Shaw,Freshman,"Miami, Fla.",,DME Academy,"5'9""",Guard,10,https://www.auburntigers.com/sports/womens-basketball/roster/sydney-shaw/18271,2022-23
37,Auburn,18263,Romi Levy,Junior,"Herzliya, Israel",,Hof Hasharon HS,"6'3""",Forward,11,https://www.auburntigers.com/sports/womens-basketball/roster/romi-levy/18263,2022-23
37,Auburn,18259,Mar'shaun Bostic,Sophomore,"St. Louis, Mo.",,Vashon HS,"5'8""",Guard,12,https://www.auburntigers.com/sports/womens-basketball/roster/mar-shaun-bostic/18259,2022-23
37,Auburn,18275,Oyindamola Akinbolawa,Freshman,"Lagos, Nigeria",,,"6'5""",Center,20,https://www.auburntigers.com/sports/womens-basketball/roster/oyindamola-akinbolawa/18275,2022-23
37,Auburn,18272,Audia Young,Freshman,"Tallahassee, Fla.",,Florida High,"5'9""",Guard,21,https://www.auburntigers.com/sports/womens-basketball/roster/audia-young/18272,2022-23
37,Auburn,18265,Honesty Scott-Grayson,Redshirt Senior,"Brick, N.J.",,Baylor,"5'9""",Guard,23,https://www.auburntigers.com/sports/womens-basketball/roster/honesty-scott-grayson/18265,2022-23
37,Auburn,18264,Carsen McFadden,Junior,"Fairview, Texas",,Lovejoy HS,"5'8""",Guard,24,https://www.auburntigers.com/sports/womens-basketball/roster/carsen-mcfadden/18264,2022-23
37,Auburn,18274,Kharyssa Richardson,Freshman,"Douglasville, Ga.",,New Manchester HS,"6'2""",Forward,33,https://www.auburntigers.com/sports/womens-basketball/roster/kharyssa-richardson/18274,2022-23
37,Auburn,18262,Precious Johnson,Junior,"Baytown, Texas",,Texas,"6'5""",Center,51,https://www.auburntigers.com/sports/womens-basketball/roster/precious-johnson/18262,2022-23
796,Wisconsin,11096,Savannah  White,Freshman,"St. Paul, Minn.",DeLaSalle,,"6'2""",Forward,2,https://www.uwbadgers.com/sports/womens-basketball/roster/savannah-white/11096,2022-23
796,Wisconsin,11073,Brooke Schramek,Junior,"Naperville, Illinois",Benet Academy,,"6'0""",Guard,3,https://www.uwbadgers.com/sports/womens-basketball/roster/brooke-schramek/11073,2022-23
796,Wisconsin,11077,Lily Krahn,Freshman,"Prairie du Chien, Wis.",Prairie du Chien,,"5'10""",Guard,4,https://www.uwbadgers.com/sports/womens-basketball/roster/lily-krahn/11077,2022-23
796,Wisconsin,11072,Julie Pospisilova,Senior,"Prague, Czech Republic",Gymnasium Jaroslava Seiferta,,"6'0""",Guard,5,https://www.uwbadgers.com/sports/womens-basketball/roster/julie-pospisilova/11072,2022-23
796,Wisconsin,11067,Halle Douglass,Junior,"Lake Forest, Ill.",Lake Forest,,"6'1""",Guard,10,https://www.uwbadgers.com/sports/womens-basketball/roster/halle-douglass/11067,2022-23
796,Wisconsin,11076,Maty Wilke,Redshirt Freshman,"Beaver Dam, Wis.",Beaver Dam,,"5'10""",Guard,11,https://www.uwbadgers.com/sports/womens-basketball/roster/maty-wilke/11076,2022-23
796,Wisconsin,11097,Avery LaBarbera,Graduate Student,"Harrison, N.Y.",Harrison,,"5'6""",Guard,12,https://www.uwbadgers.com/sports/womens-basketball/roster/avery-labarbera/11097,2022-23
796,Wisconsin,11101,Ronnie  Porter,Freshman,"St. Paul, Minn.",Como Park,,"5'4""",Guard,13,https://www.uwbadgers.com/sports/womens-basketball/roster/ronnie-porter/11101,2022-23
796,Wisconsin,11069,Krystyna Ellew,Sophomore,"Chicago, Ill.",Taft,,"5'10""",Guard,14,https://www.uwbadgers.com/sports/womens-basketball/roster/krystyna-ellew/11069,2022-23
796,Wisconsin,11095,Sania  Copeland,Freshman,"Kansas City, Kan.",Olathe North,,"5'7""",Guard,15,https://www.uwbadgers.com/sports/womens-basketball/roster/sania-copeland/11095,2022-23
796,Wisconsin,11075,Sacia Vanderpool,Redshirt Freshman,"Byron, Minn.",Byron,,"6'4""",Forward,20,https://www.uwbadgers.com/sports/womens-basketball/roster/sacia-vanderpool/11075,2022-23
796,Wisconsin,11099,Tessa Towers,Freshman,"Batavia, Ill.",Batavia,,"6'5""",Center,22,https://www.uwbadgers.com/sports/womens-basketball/roster/tessa-towers/11099,2022-23
796,Wisconsin,11071,Natalie Leuzinger,Junior,"Monroe, Wis.",Black Hawk,,"5'8""",Guard,24,https://www.uwbadgers.com/sports/womens-basketball/roster/natalie-leuzinger/11071,2022-23
796,Wisconsin,11100,Serah  Williams,Freshman,"Brooklyn, N.Y.",Niagara Prep,,"6'4""",Forward,25,https://www.uwbadgers.com/sports/womens-basketball/roster/serah-williams/11100,2022-23
796,Wisconsin,11070,Sydney Hilliard,Senior,"Monroe, Wis.",Monroe,,"5'11""",Guard,30,https://www.uwbadgers.com/sports/womens-basketball/roster/sydney-hilliard/11070,2022-23
796,Wisconsin,11074,Sara Stapleton,Senior,"Blaine, Minn.",Centennial,,"6'3""",Forward/Center,41,https://www.uwbadgers.com/sports/womens-basketball/roster/sara-stapleton/11074,2022-23
796,Wisconsin,11102,Mary Ferrito,Freshman,"Plain City, Ohio",Jonathan Alder,,"5'10""",Guard,44,https://www.uwbadgers.com/sports/womens-basketball/roster/mary-ferrito/11102,2022-23
67,Boston College,14887,Kaylah Ivey,Junior,"Forestville, Md.",Riverdale Baptist School,,"5'8""",G,2,https://www.bceagles.com/sports/womens-basketball/roster/kaylah-ivey/14887,2022-23
67,Boston College,14976,Ava McGee,Freshman,"Washington, D.C.",Maret,,"5'10""",Guard,3,https://www.bceagles.com/sports/womens-basketball/roster/ava-mcgee/14976,2022-23
67,Boston College,14889,JoJo  Lacey,Junior,"Douglassville, Pa.",Westtown H.S.,,"6'1""",G/F,4,https://www.bceagles.com/sports/womens-basketball/roster/jojo-lacey/14889,2022-23
67,Boston College,14886,Maria Gakdeng,Sophomore,"Lanham, Md.",New Hope Academy,,"6'3""",F/C,5,https://www.bceagles.com/sports/womens-basketball/roster/maria-gakdeng/14886,2022-23
67,Boston College,14890,Ally  VanTimmeren,Sophomore,"Allendale, Mich.",Jenison,,"6'2""",Forward,12,https://www.bceagles.com/sports/womens-basketball/roster/ally-vantimmeren/14890,2022-23
67,Boston College,14973,Kayla Lezama,Freshman,"Boston, Mass.",Nobles & Greenough,,"5'11""",Guard,14,https://www.bceagles.com/sports/womens-basketball/roster/kayla-lezama/14973,2022-23
67,Boston College,14975,Taina Mair,Freshman,"Boston, Mass.",Brooks,,"5'9""",Guard,20,https://www.bceagles.com/sports/womens-basketball/roster/taina-mair/14975,2022-23
67,Boston College,14885,Andrea  Daley,Sophomore,"Miami, Fla.",Miami Country Day,,"6'0""",G,21,https://www.bceagles.com/sports/womens-basketball/roster/andrea-daley/14885,2022-23
67,Boston College,14891,Dontavia Waggoner,Junior,"Nashville, Tenn.",The Ensworth School,,"6'0""",G,24,https://www.bceagles.com/sports/womens-basketball/roster/dontavia-waggoner/14891,2022-23
67,Boston College,14977,T'Yana  Todd,Freshman,"Vaughan, Ontario, Canada",IMG Academy,,"6'0""",Guard,30,https://www.bceagles.com/sports/womens-basketball/roster/t-yana-todd/14977,2022-23
67,Boston College,14974,Ally Carman,Freshman,"Barnegat, N.J.",Red Bank Catholic,,"6'5""",Center,43,https://www.bceagles.com/sports/womens-basketball/roster/ally-carman/14974,2022-23
67,Boston College,14888,Akunna Konkwo,Redshirt Sophomore,"Alexandria, Va.",Bishop Ireton,,"6'2""",C,44,https://www.bceagles.com/sports/womens-basketball/roster/akunna-konkwo/14888,2022-23
528,Oregon State,,Shalexxus Aaron,R-Jr.,"Apple Valley, Calif.",,,6-1,Guard,0,/sports/womens-basketball/roster/shalexxus-aaron/9275,2022-23
528,Oregon State,,Bendu Yeaney,R-Sr.,"Portland, Ore.",,,5-10,Guard,1,/sports/womens-basketball/roster/bendu-yeaney/9274,2022-23
528,Oregon State,,Lily Hansford,Fr.,"DePere, Wisc.",,,6-2,Guard,2,/sports/womens-basketball/roster/lily-hansford/9273,2022-23
528,Oregon State,,Noelle Mannen,R-Jr.,"North Plains, Ore.",,,5-6,Guard,4,/sports/womens-basketball/roster/noelle-mannen/9266,2022-23
528,Oregon State,,AJ Marotte,So.,"Austin, Texas",,,6-1,Guard,11,/sports/womens-basketball/roster/aj-marotte/9267,2022-23
528,Oregon State,,Jelena Mitrovic,R-So.,"Novi Sad, Serbia",,,6-9,Forward/Center,12,/sports/womens-basketball/roster/jelena-mitrovic/9268,2022-23
528,Oregon State,,Raegan Beers,Fr.,"Littleton, Colo.",,,6-4,Forward,15,/sports/womens-basketball/roster/raegan-beers/9270,2022-23
528,Oregon State,,Talia von Oelhoffen,So.,"Pasco, Wash.",,,5-11,Guard,22,/sports/womens-basketball/roster/talia-von%20oelhoffen/9269,2022-23
528,Oregon State,,Adlee Blacklock,Fr.,"Lubbock, Texas",,,6-0,Guard,24,/sports/womens-basketball/roster/adlee-blacklock/9271,2022-23
528,Oregon State,,Timea Gardiner,Fr.,"Ogden, Utah",,,6-3,Forward,30,/sports/womens-basketball/roster/timea-gardiner/9272,2022-23
528,Oregon State,,Martha Pietsch,Fr.,"Berlin, Germany",,,5-5,Guard,31,/sports/womens-basketball/roster/martha-pietsch/9276,2022-23
14927,Belmont,3333,Tuti Jones,Junior,"Troy, Ala.",Charles Henderson HS,,"5'7""",Guard,0,https://www.belmontbruins.com/sports/womens-basketball/roster/tuti-jones/3333,2022-23
14927,Belmont,3328,Madison Bartley,Junior,"Kettering, Ohio",Kettering Fairmont HS,,"6'3""",Forward,3,https://www.belmontbruins.com/sports/womens-basketball/roster/madison-bartley/3328,2022-23
14927,Belmont,3331,Brooke Highmark,Freshman,"St. Louis, Mo.",Westminster Christian Academy,,"5'8""",Guard,4,https://www.belmontbruins.com/sports/womens-basketball/roster/brooke-highmark/3331,2022-23
14927,Belmont,3330,Sydni Harvey,Graduate Student,"Nashville, Tenn.",Brentwood Academy,South Florida,"5'10""",Guard,5,https://www.belmontbruins.com/sports/womens-basketball/roster/sydni-harvey/3330,2022-23
14927,Belmont,3336,Blair Schoenwald,Junior,"Brentwood, Tenn.",Brentwood Academy,,"5'8""",Guard,10,https://www.belmontbruins.com/sports/womens-basketball/roster/blair-schoenwald/3336,2022-23
14927,Belmont,3337,Destinee Wells,Junior,"Lakeland, Tenn.",Houston HS,,"5'6""",Guard,11,https://www.belmontbruins.com/sports/womens-basketball/roster/destinee-wells/3337,2022-23
14927,Belmont,3334,Kilyn McGuff,Sophomore,"Columbus, Ohio",Bishop Watterson HS,,"6'0""",Guard,12,https://www.belmontbruins.com/sports/womens-basketball/roster/kilyn-mcguff/3334,2022-23
14927,Belmont,3329,Kendal Cheesman,Sophomore,"Tampa, Fla.",H.B. Plant HS,Vanderbilt,"6'2""",Forward,14,https://www.belmontbruins.com/sports/womens-basketball/roster/kendal-cheesman/3329,2022-23
14927,Belmont,3335,Tessa Miller,Sophomore,"Crossville, Tenn.",Stone Memorial HS,,"6'2""",Forward,22,https://www.belmontbruins.com/sports/womens-basketball/roster/tessa-miller/3335,2022-23
14927,Belmont,3327,Nikki Baird,Senior,"Wheaton, Ill.",Wheaton North HS,,"6'0""",Guard,23,https://www.belmontbruins.com/sports/womens-basketball/roster/nikki-baird/3327,2022-23
14927,Belmont,3332,Kate Hollifield,Freshman,"Shelby, N.C.",Shelby HS,,"5'10""",Guard,24,https://www.belmontbruins.com/sports/womens-basketball/roster/kate-hollifield/3332,2022-23
14927,Belmont,3326,Caroline Bachus,Freshman,"Athens, Ala.",Athens HS,,"6'2""",Forward,30,https://www.belmontbruins.com/sports/womens-basketball/roster/caroline-bachus/3326,2022-23
596,St. Bonaventure,4480,Breauna Ware,Freshman,"Queens, N.Y.",Mary Louis Academy,,"5'8""",G,1,https://www.gobonnies.com/sports/womens-basketball/roster/breauna-ware/4480,2022-23
596,St. Bonaventure,4669,Nadechka Laccen,Junior,"San Juan, Puerto Rico",Superior Vocational (Tyler JC),,"5'6""",Guard,2,https://www.gobonnies.com/sports/womens-basketball/roster/nadechka-laccen/4669,2022-23
596,St. Bonaventure,4467,I'yanna Lops,Senior,"Stamford, Conn.",Trinity Catholic,Cal State Bakersfield,"6'3""",Forward,3,https://www.gobonnies.com/sports/womens-basketball/roster/i-yanna-lops/4467,2022-23
596,St. Bonaventure,4466,Tianna Johnson,Junior,"Peoria, Ill.",Richwoods,New Mexico JC/Seward CC,"5'10""",Guard,10,https://www.gobonnies.com/sports/womens-basketball/roster/tianna-johnson/4466,2022-23
596,St. Bonaventure,4483,Kirah Dandridge,Freshman,"Richmond, Va.",New Hope Academy,,"5'10""",G,11,https://www.gobonnies.com/sports/womens-basketball/roster/kirah-dandridge/4483,2022-23
596,St. Bonaventure,4468,Taylor Napper,Sophomore,"Lorton, Va.",St. John's College,,"6'0""",Forward,12,https://www.gobonnies.com/sports/womens-basketball/roster/taylor-napper/4468,2022-23
